"start","end","label"
644.97,645.97,"mech_traffic_RECLASSIFY"
3268.6,3269.6,"mech_traffic_RECLASSIFY"
3270.35,3271.35,"mech_traffic_RECLASSIFY"
3273.98,3275.04,"mech_traffic_RECLASSIFY"
3277.04,3278.04,"mech_traffic_RECLASSIFY"
3279.1,3280.1,"mech_traffic_RECLASSIFY"
3281.73,3283.1,"mech_traffic_RECLASSIFY"
3285.15,3286.56,"mech_traffic_RECLASSIFY"
3288.8,3289.98,"mech_traffic_RECLASSIFY"
3290.52,3291.52,"mech_traffic_RECLASSIFY"
3292.27,3293.27,"mech_traffic_RECLASSIFY"
3293.48,3294.48,"mech_traffic_RECLASSIFY"
3295.2,3296.2,"mech_traffic_RECLASSIFY"
3297.66,3298.72,"mech_traffic_RECLASSIFY"
3300.03,3301.03,"mech_traffic_RECLASSIFY"
3302.72,3303.72,"mech_traffic_RECLASSIFY"
3304.3,3305.3,"mech_traffic_RECLASSIFY"
3305.61,3306.61,"mech_traffic_RECLASSIFY"
3307.94,3308.96,"mech_traffic_RECLASSIFY"
3309.9,3310.9,"mech_traffic_RECLASSIFY"
3312.38,3313.38,"mech_traffic_RECLASSIFY"
3315.42,3316.42,"mech_traffic_RECLASSIFY"
3317.89,3318.98,"mech_traffic_RECLASSIFY"
3320.04,3321.04,"mech_traffic_RECLASSIFY"
3322.88,3323.88,"mech_traffic_RECLASSIFY"
3328.28,3329.28,"mech_traffic_RECLASSIFY"
5671.28,5672.28,"RECLASSIFY"
6157.68,6160.68,"ambient_day"
6646.04,6647.04,"mech_traffic_RECLASSIFY"
7597.79,7598.79,"mech_traffic_RECLASSIFY"
7610.08,7611.08,"mech_traffic_RECLASSIFY"
8906.38,8907.38,"mech_traffic_RECLASSIFY"
8916.41,8917.41,"mech_traffic_RECLASSIFY"
8920.81,8921.81,"mech_traffic_RECLASSIFY"
8953.8,8954.8,"mech_traffic_RECLASSIFY"
9150.42,9153.42,"mech_plane_prop"
11069.77,11070.77,"mech_traffic_RECLASSIFY"
11073.58,11074.58,"mech_traffic_RECLASSIFY"
11075.37,11076.37,"mech_traffic_RECLASSIFY"
11086.78,11087.78,"mech_traffic_RECLASSIFY"
11093.04,11094.04,"mech_traffic_RECLASSIFY"
11179.02,11180.02,"ins_buzz_low"
11202.52,11203.52,"mech_traffic_RECLASSIFY"
11205.74,11206.74,"mech_traffic_RECLASSIFY"
11656.6,11657.6,"RECLASSIFY"
