"start","end","label"
114.36,115.36,"mech_traffic_RECLASSIFY"
132.78,133.78,"mech_traffic_RECLASSIFY"
139.8,140.8,"mech_traffic_RECLASSIFY"
142.89,143.89,"mech_traffic_RECLASSIFY"
147.36,148.36,"mech_traffic_RECLASSIFY"
152.04,153.04,"mech_traffic_RECLASSIFY"
153.85,154.85,"mech_traffic_RECLASSIFY"
157.06,158.11,"mech_traffic_RECLASSIFY"
158.89,159.89,"mech_traffic_RECLASSIFY"
163.9,164.9,"mech_traffic_RECLASSIFY"
181.45,182.45,"mech_traffic_RECLASSIFY"
2267.53,2268.53,"mech_traffic_RECLASSIFY"
2678.89,2679.89,"mech_traffic_RECLASSIFY"
2686.49,2687.49,"mech_traffic_RECLASSIFY"
2694.2,2695.2,"mech_traffic_RECLASSIFY"
2697.45,2698.45,"mech_traffic_RECLASSIFY"
2819.99,2822.99,"ambient_day"
2938.67,2939.67,"ins_buzz_low"
3046.12,3047.12,"mech_traffic_RECLASSIFY"
3374.27,3375.27,"ins_buzz_low"
3515.75,3518.75,"ambient_day"
3659.12,3660.12,"ins_buzz_low"
4754.63,4757.63,"ambient_day"
5218.03,5219.03,"mech_traffic_RECLASSIFY"
5255.08,5256.08,"mech_traffic_RECLASSIFY"
5407.04,5411.85,"human"
5483.2,5484.2,"mech_traffic_RECLASSIFY"
5487.58,5488.58,"mech_traffic_RECLASSIFY"
5504.36,5505.36,"mech_traffic_RECLASSIFY"
5512.13,5513.22,"mech_traffic_RECLASSIFY"
5515.39,5516.39,"mech_traffic_RECLASSIFY"
5518.24,5519.36,"mech_traffic_RECLASSIFY"
5520.49,5521.49,"mech_traffic_RECLASSIFY"
5523.32,5524.32,"mech_traffic_RECLASSIFY"
5526.09,5527.09,"mech_traffic_RECLASSIFY"
5528.92,5529.92,"mech_traffic_RECLASSIFY"
5539.29,5540.29,"mech_traffic_RECLASSIFY"
5544.67,5545.67,"mech_traffic_RECLASSIFY"
5852.28,5853.28,"mech_traffic_RECLASSIFY"
6379.72,6382.72,"ambient_day"
6745.82,6746.82,"mech_traffic_RECLASSIFY"
6747.84,6748.9,"mech_traffic_RECLASSIFY"
6749.04,6750.04,"mech_traffic_RECLASSIFY"
6909.34,6910.34,"RECLASSIFY"
7078.6,7081.6,"ambient_day"
7249.76,7250.76,"mech_traffic_RECLASSIFY"
7515.97,7516.96,"ins_buzz_low"
7566.94,7567.94,"ins_buzz_low"
8134.31,8137.31,"mech_auto_truck"
8168.19,8173.27,"ins_buzz_low"
9020.99,9022.11,"ins_buzz_bee"
9380.17,9381.17,"ins_buzz_low"
9649.41,9650.4,"ins_buzz_low"
9657.5,9658.53,"ins_buzz_low"
9896.98,9899.98,"ambient_day"
9940.19,9941.19,"mech_traffic_RECLASSIFY"
9947.26,9948.26,"mech_traffic_RECLASSIFY"
10047.98,10048.98,"RECLASSIFY"
10050.09,10051.09,"RECLASSIFY"
10415.6,10416.6,"RECLASSIFY"
10783.95,10784.95,"mech_traffic_RECLASSIFY"
10786,10787,"mech_traffic_RECLASSIFY"
10803.32,10804.32,"mech_traffic_RECLASSIFY"
11023.16,11026.16,"ambient_day"
11632.7,11633.7,"mech_traffic_RECLASSIFY"
11909.89,11912.89,"ambient_day"
12189.2,12190.2,"mech_traffic_RECLASSIFY"
12886.6,12887.6,"mech_traffic_RECLASSIFY"
12978.91,12979.91,"mech_traffic_RECLASSIFY"
13017.88,13018.88,"mech_traffic_RECLASSIFY"
13778.04,13779.04,"RECLASSIFY"
13913.09,13916.09,"ambient_day"
14050.19,14051.19,"mech_traffic_RECLASSIFY"
14811.01,14814.01,"ambient_day"
15573.52,15574.52,"mech_traffic_RECLASSIFY"
16534.03,16535.03,"RECLASSIFY"
