"start","end","label"
1.93,2.93,"human"
609.08,610.08,"ins_buzz_bee"
648.19,649.19,"ins_buzz_bee"
674.97,675.97,"mech_traffic_RECLASSIFY"
682.01,683.01,"mech_traffic_RECLASSIFY"
683.98,684.98,"mech_traffic_RECLASSIFY"
691.36,692.36,"mech_traffic_RECLASSIFY"
697.26,698.26,"mech_traffic_RECLASSIFY"
704.12,705.12,"mech_traffic_RECLASSIFY"
706.35,707.35,"mech_traffic_RECLASSIFY"
709.31,710.5,"mech_traffic_RECLASSIFY"
713.55,714.55,"mech_traffic_RECLASSIFY"
1367.76,1368.76,"mech_traffic_RECLASSIFY"
1370.96,1371.96,"mech_traffic_RECLASSIFY"
1373.02,1374.02,"mech_traffic_RECLASSIFY"
1390.44,1391.44,"mech_traffic_RECLASSIFY"
1393.77,1394.77,"mech_traffic_RECLASSIFY"
1752.78,1753.78,"ins_buzz_bee"
1967.41,1970.41,"ambient_day"
1979.6,1980.6,"RECLASSIFY"
2014.8,2015.8,"ins_buzz_high"
2184.14,2185.14,"mech_traffic_RECLASSIFY"
4674.03,4675.03,"mech_traffic_RECLASSIFY"
4690.12,4691.12,"mech_traffic_RECLASSIFY"
4692.48,4693.48,"mech_traffic_RECLASSIFY"
4703.88,4704.88,"mech_traffic_RECLASSIFY"
4819.38,4822.38,"ambient_scraping"
5706.86,5707.86,"mech_traffic_RECLASSIFY"
5710.25,5711.25,"mech_traffic_RECLASSIFY"
5934.12,5935.12,"RECLASSIFY"
5957.23,5958.23,"RECLASSIFY"
6050.56,6051.56,"mech_traffic_RECLASSIFY"
6266.24,6267.24,"mech_traffic_RECLASSIFY"
6283.48,6284.48,"mech_traffic_RECLASSIFY"
6287.4,6288.4,"mech_traffic_RECLASSIFY"
6289.37,6290.37,"mech_traffic_RECLASSIFY"
6292.2,6293.2,"mech_traffic_RECLASSIFY"
6299.8,6300.8,"mech_traffic_RECLASSIFY"
7456.52,7457.52,"RECLASSIFY"
7893.33,7896.33,"ambient_day"
8331.88,8332.88,"mech_traffic_RECLASSIFY"
8520.02,8523.02,"ambient_day"
8710.48,8711.48,"RECLASSIFY"
9180.54,9181.54,"RECLASSIFY"
9218.62,9219.62,"RECLASSIFY"
9259.68,9260.68,"RECLASSIFY"
9381.52,9382.52,"RECLASSIFY"
9394.38,9395.38,"RECLASSIFY"
9447.2,9448.2,"mech_traffic_RECLASSIFY"
9565.58,9566.58,"RECLASSIFY"
9695.36,9696.36,"RECLASSIFY"
9698.12,9699.12,"RECLASSIFY"
9701.6,9702.6,"RECLASSIFY"
9756.06,9757.06,"RECLASSIFY"
9790.22,9791.22,"RECLASSIFY"
9810.86,9811.86,"RECLASSIFY"
9851.32,9854.32,"ambient_scraping"
9859.36,9860.36,"RECLASSIFY"
9986.81,9987.81,"mech_traffic_RECLASSIFY"
10008.46,10009.46,"RECLASSIFY"
10150.28,10151.28,"RECLASSIFY"
10201.07,10202.07,"RECLASSIFY"
10287.55,10288.55,"mech_traffic_RECLASSIFY"
10288.92,10289.92,"mech_traffic_RECLASSIFY"
10294.33,10295.33,"mech_traffic_RECLASSIFY"
10298.32,10299.32,"mech_traffic_RECLASSIFY"
10305.2,10306.2,"mech_traffic_RECLASSIFY"
10307.47,10308.47,"mech_traffic_RECLASSIFY"
10348.4,10349.4,"mech_traffic_RECLASSIFY"
10350.88,10351.88,"mech_traffic_RECLASSIFY"
10355,10356,"mech_traffic_RECLASSIFY"
10465.8,10466.8,"RECLASSIFY"
10489.08,10490.08,"RECLASSIFY"
10567.9,10568.9,"mech_traffic_RECLASSIFY"
10573.98,10574.98,"mech_traffic_RECLASSIFY"
10590.65,10591.65,"mech_traffic_RECLASSIFY"
10597.63,10598.63,"mech_traffic_RECLASSIFY"
10605.55,10606.55,"mech_traffic_RECLASSIFY"
10611.37,10612.37,"mech_traffic_RECLASSIFY"
10759.05,10760.05,"mech_traffic_RECLASSIFY"
10993.98,10994.98,"RECLASSIFY"
11327.34,11328.34,"mech_combine"
11338.05,11339.2,"mech_combine"
11341.45,11342.45,"mech_combine"
11342.96,11343.96,"mech_combine"
11344.73,11345.73,"mech_combine"
11348.84,11349.84,"mech_combine"
11351.04,11352.04,"mech_combine"
11353.66,11355.23,"mech_combine"
11356.32,11357.32,"mech_combine"
11358.17,11359.17,"mech_combine"
11359.23,11360.23,"mech_combine"
11362.44,11363.44,"mech_combine"
11368.86,11369.95,"mech_combine"
11371.21,11372.21,"mech_combine"
11372.46,11373.46,"mech_combine"
11377.52,11378.52,"mech_combine"
11379.39,11380.39,"mech_combine"
11384.93,11386.21,"mech_combine"
11387.13,11388.13,"mech_combine"
11390.78,11392.22,"mech_combine"
11394.05,11395.52,"mech_combine"
11397.34,11398.34,"mech_combine"
11399.1,11400.77,"mech_combine"
11402.21,11403.78,"mech_combine"
11405.54,11406.72,"mech_combine"
11408.94,11409.94,"mech_combine"
11410.56,11411.56,"mech_combine"
11412.4,11413.4,"mech_combine"
11414.59,11415.59,"mech_combine"
11417.73,11419.17,"mech_combine"
11420.58,11421.6,"mech_combine"
11434.28,11435.28,"mech_combine"
11438.69,11440.03,"mech_combine"
11441.38,11442.66,"mech_combine"
11443.53,11444.53,"mech_combine"
11445.44,11446.44,"mech_combine"
11449.79,11450.79,"mech_combine"
11453.64,11454.64,"mech_combine"
11455.26,11456.26,"mech_combine"
11457.18,11458.37,"mech_combine"
11460.61,11461.92,"mech_combine"
11462.22,11463.22,"mech_combine"
11463.96,11464.96,"mech_combine"
11466.48,11467.48,"mech_combine"
11470.6,11471.6,"mech_combine"
11472.77,11473.76,"mech_combine"
11476.01,11477.01,"mech_combine"
11485.98,11486.98,"mech_combine"
11492.22,11493.22,"mech_combine"
11495,11496,"mech_combine"
11497.93,11498.93,"mech_combine"
11501.12,11502.12,"mech_combine"
11502.35,11503.35,"mech_combine"
11524.25,11525.25,"mech_combine"
11532.11,11533.11,"mech_combine"
11541.98,11542.98,"mech_combine"
11548.09,11549.09,"mech_combine"
11554.76,11555.76,"mech_combine"
11557.32,11558.32,"mech_combine"
11559.23,11560.23,"mech_combine"
11576.08,11577.08,"mech_combine"
11581.69,11582.69,"mech_combine"
11615.5,11616.5,"mech_combine"
11631.4,11632.4,"mech_combine"
11639.26,11640.26,"mech_combine"
11643.42,11644.42,"mech_combine"
11646.08,11647.08,"mech_combine"
11648.9,11649.89,"mech_combine"
11651.39,11652.39,"mech_combine"
11658.46,11659.46,"mech_combine"
11662.97,11663.97,"mech_combine"
11667.52,11668.52,"mech_combine"
11852.81,11853.81,"mech_traffic_RECLASSIFY"
11958.64,11959.64,"mech_traffic_RECLASSIFY"
12218.92,12219.92,"RECLASSIFY"
12251.63,12252.63,"RECLASSIFY"
12282.91,12283.91,"RECLASSIFY"
12285.55,12286.55,"RECLASSIFY"
12485.87,12486.87,"mech_combine"
12491.92,12492.92,"mech_combine"
12496.58,12497.63,"mech_combine"
12504.78,12505.78,"mech_combine"
12510.25,12511.25,"mech_combine"
12518.7,12519.7,"mech_combine"
12521.58,12522.58,"mech_combine"
12524.72,12525.72,"mech_combine"
12526.2,12527.2,"mech_combine"
12527.5,12528.5,"mech_combine"
12530.85,12531.94,"mech_combine"
12535.23,12536.23,"mech_combine"
12543.53,12544.53,"mech_combine"
12553.57,12554.75,"mech_combine"
12556.92,12557.92,"mech_combine"
12558.09,12559.09,"mech_combine"
12561.04,12562.04,"mech_combine"
12563.34,12564.34,"mech_combine"
12567.14,12568.29,"mech_combine"
12570.11,12571.62,"mech_combine"
12573.06,12574.11,"mech_combine"
12575.24,12576.24,"mech_combine"
12578.37,12579.68,"mech_combine"
12585.6,12586.6,"mech_combine"
12587.98,12588.98,"mech_combine"
12611.21,12612.21,"mech_combine"
12655.45,12656.45,"mech_combine"
12659.87,12660.87,"mech_combine"
12671.26,12672.26,"mech_combine"
12682.52,12683.52,"mech_combine"
12690.76,12691.76,"mech_combine"
12707.92,12708.92,"mech_combine"
12710.89,12711.89,"mech_combine"
12716.91,12717.91,"mech_combine"
12736.72,12737.72,"mech_combine"
12742.17,12743.17,"mech_combine"
12760.42,12761.6,"mech_combine"
12763.18,12764.18,"mech_combine"
12770.05,12771.04,"mech_combine"
12773.1,12774.1,"mech_combine"
12774.56,12775.56,"mech_combine"
12776.54,12777.54,"mech_combine"
12781.31,12783.36,"mech_combine"
12784.44,12785.44,"mech_combine"
12790.59,12791.59,"mech_combine"
12795.1,12796.7,"mech_combine"
12799.08,12800.08,"mech_combine"
12800.51,12801.51,"mech_combine"
12805.44,12806.56,"mech_combine"
12808.33,12809.33,"mech_combine"
12810.66,12811.94,"mech_combine"
12815.87,12816.93,"mech_combine"
12817.55,12818.55,"mech_combine"
12819.44,12820.44,"mech_combine"
