"start","end","label"
81805.67,82105.67,"mech_hum_lawnmower"
81832.37,81847.74,"mech_auto_car"
81850.14,81851.09,"ins_buzz_bee"
81868.59,81871.2,"mech_auto_car"
81871.14,81872.27,"ambient_rustle"
81879.8,81889.87,"mech_auto_car"
81894.08,81897.53,"ambient_rustle"
81909.27,81910.89,"ambient_rustle"
81915.31,81916.31,"ambient_rustle"
81944.37,81945.42,"ins_buzz_bee"
81969.28,81973.35,"ambient_rustle"
82008.81,82011.4,"ambient_rustle"
82044.58,82057.56,"mech_auto_truck"
82062.18,82082.06,"mech_auto_truck"
