"start","end","label"
167.58,168.58,"mech_traffic_RECLASSIFY"
169.29,170.29,"mech_traffic_RECLASSIFY"
171.72,172.72,"mech_traffic_RECLASSIFY"
175.52,176.52,"mech_traffic_RECLASSIFY"
178.09,179.09,"mech_traffic_RECLASSIFY"
180.1,181.12,"mech_traffic_RECLASSIFY"
184.42,185.47,"mech_traffic_RECLASSIFY"
187.5,188.5,"mech_traffic_RECLASSIFY"
189.13,190.13,"mech_traffic_RECLASSIFY"
192.4,193.4,"mech_traffic_RECLASSIFY"
195.21,196.21,"mech_traffic_RECLASSIFY"
207.8,208.8,"mech_traffic_RECLASSIFY"
3113.16,3114.16,"mech_traffic_RECLASSIFY"
3127.02,3128.02,"mech_traffic_RECLASSIFY"
3130.96,3131.96,"mech_traffic_RECLASSIFY"
3135.84,3136.84,"mech_traffic_RECLASSIFY"
3141.13,3142.13,"mech_traffic_RECLASSIFY"
3386.4,3387.4,"mech_traffic_RECLASSIFY"
3391.28,3392.28,"mech_traffic_RECLASSIFY"
3398.16,3399.16,"mech_traffic_RECLASSIFY"
3403.46,3404.51,"mech_traffic_RECLASSIFY"
3405.64,3406.64,"mech_traffic_RECLASSIFY"
3413.74,3414.74,"mech_traffic_RECLASSIFY"
3429.45,3430.45,"mech_traffic_RECLASSIFY"
6360.28,6367.8,"ins_buzz_bee"
6433.73,6434.91,"human"
6628.81,6631.6,"ins_buzz_high"
6722.45,6725.45,"ambient_day"
7012.64,7013.64,"ins_buzz_bee"
7198.28,7201.28,"ambient_day"
7386.16,7387.16,"RECLASSIFY"
8669.88,8670.88,"mech_traffic_RECLASSIFY"
8673.58,8674.58,"mech_traffic_RECLASSIFY"
8676.48,8677.48,"mech_traffic_RECLASSIFY"
8678.57,8679.57,"mech_traffic_RECLASSIFY"
8686,8687,"mech_traffic_RECLASSIFY"
8690.68,8691.68,"mech_traffic_RECLASSIFY"
8693.93,8694.93,"mech_traffic_RECLASSIFY"
8695.88,8696.88,"mech_traffic_RECLASSIFY"
8698.99,8699.99,"mech_traffic_RECLASSIFY"
8719.1,8720.1,"mech_traffic_RECLASSIFY"
9549.04,9550.04,"mech_traffic_RECLASSIFY"
9551.8,9552.8,"mech_traffic_RECLASSIFY"
9556.83,9558.59,"mech_traffic_RECLASSIFY"
9562.36,9563.36,"mech_traffic_RECLASSIFY"
10641.39,10642.39,"mech_traffic_RECLASSIFY"
10650.22,10651.22,"mech_traffic_RECLASSIFY"
10662.04,10663.04,"mech_traffic_RECLASSIFY"
11046.12,11049.12,"ambient_day"
12853.89,12855.01,"mech_traffic_RECLASSIFY"
12859.66,12860.66,"mech_traffic_RECLASSIFY"
12861.95,12862.95,"mech_traffic_RECLASSIFY"
13464.54,13465.54,"mech_traffic_RECLASSIFY"
13469.06,13470.11,"mech_traffic_RECLASSIFY"
13476.09,13477.09,"mech_traffic_RECLASSIFY"
13477.5,13478.5,"mech_traffic_RECLASSIFY"
13483.46,13484.48,"mech_traffic_RECLASSIFY"
13486.12,13487.12,"mech_traffic_RECLASSIFY"
13492.84,13493.84,"mech_traffic_RECLASSIFY"
13499.55,13500.55,"mech_traffic_RECLASSIFY"
13525.24,13526.24,"mech_traffic_RECLASSIFY"
14707.84,14708.84,"mech_traffic_RECLASSIFY"
15855.84,15858.84,"ambient_day"
17005.79,17006.79,"mech_traffic_RECLASSIFY"
18001.12,18002.12,"mech_traffic_RECLASSIFY"
18012.22,18013.22,"mech_traffic_RECLASSIFY"
18014.33,18015.33,"mech_traffic_RECLASSIFY"
18015.95,18016.95,"mech_traffic_RECLASSIFY"
18021.26,18022.26,"mech_traffic_RECLASSIFY"
18078.6,18079.6,"mech_traffic_RECLASSIFY"
18132.36,18133.36,"mech_traffic_RECLASSIFY"
