"start","end","label"
26037.27,26086.13,"mech_auto_truck"
26095.3,26104.72,"mech_auto_car"
26105.02,26106.14,"ins_buzz_low"
26110.24,26117.44,"mech_auto_car"
26125.88,26129.96,"mech_auto_bike"
26131.12,26133.75,"mech_auto_bike"
26139.51,26141.63,"ins_buzz_bee"
26158.75,26313.69,"mech_plane_prop"
26165.92,26172.1,"mech_auto_car"
26178.77,26179.28,"ins_buzz_high"
26181.49,26181.96,"ins_buzz_high"
26242.58,26245.33,"ins_buzz_high"
26263.79,26268.24,"ins_buzz_high"
26269.69,26273.69,"ins_buzz_high"
26282.42,26299.07,"mech_auto_car"
26298.88,26302.35,"ins_buzz_high"
84445.59,84447.31,"ambient_rustle"
84456.33,84457.21,"ambient_rustle"
84477.35,84480.17,"ambient_rustle"
84482.73,84484.08,"ins_buzz_bee"
84484.64,84486.35,"ambient_rustle"
84486.61,84487.39,"ins_buzz_bee"
84500.8,84501.14,"ambient_rustle"
84502.93,84505.28,"ambient_rustle"
84514.41,84515.78,"ambient_rustle"
84516.54,84520.83,"ambient_rustle"
84518.16,84518.98,"ins_buzz_bee"
84545.6,84551.3,"ambient_rustle"
84551.56,84558.64,"mech_auto_car"
84552.68,84553.87,"ambient_rustle"
84561.61,84562.32,"ambient_rustle"
84564.89,84568.15,"ambient_rustle"
84569.77,84571.36,"ambient_rustle"
84577.45,84578.46,"ambient_rustle"
84588.8,84608.29,"mech_auto_truck"
84594.56,84595.57,"ambient_rustle"
84614.33,84615.65,"ambient_rustle"
84628.5,84630.74,"ambient_rustle"
84638.75,84649.83,"mech_auto_car"
84647.15,84648.78,"ambient_rustle"
84664.22,84685.6,"mech_auto_truck"
84668.01,84669.01,"ins_buzz_bee"
84738.26,84739.57,"ambient_rustle"
84741.81,84742.7,"ins_buzz_high"
167184.83,167195.89,"mech_auto_car"
167211.85,167216.71,"ambient_rustle"
167239.47,167240.93,"ins_buzz_high"
167241.98,167248.83,"ins_buzz_bee"
167245.07,167245.93,"ins_buzz_high"
167266.7,167269.52,"ambient_scraping"
167277.09,167277.96,"ins_buzz_bee"
167283.55,167284.14,"ins_buzz_low"
167299.1,167313.72,"mech_auto_car"
167309.3,167316.95,"ins_cicada"
167328.89,167334.12,"ins_cicada"
167363.66,167370.98,"ins_cicada"
167374.85,167379.45,"ins_cicada"
167383.01,167426.12,"mech_auto_truck"
167404.98,167407.18,"ins_cicada"
167427.06,167429.78,"ins_cicada"
167429.15,167443.07,"mech_auto_car"
167447.46,167455.41,"ins_cicada"
167458.55,167469.95,"ins_cicada"
