"start","end","label"
40015,40018.36,"frog_tree"
40015,40018.36,"ins_trill"
40015,40018.36,"ambient_night"
42087,42092.76,"frog_tree"
42087,42092.76,"ins_trill"
42087,42092.76,"ambient_night"
44057,44062.76,"frog_tree"
44057,44062.76,"ins_trill"
44057,44062.76,"ambient_night"
44283,44300.28,"ins_trill"
44283,44300.28,"frog_tree"
44283,44300.28,"ambient_night"
48063,48065.4,"frog_tree"
48398,48402.8,"frog_tree"
48398,48402.8,"mech_hum_auto"
48398,48402.8,"ambient_night"
49986.51,49989.84,"frog_tree"
123553.09,123576.76,"frog_tree"
125257.28,125262.5,"frog_tree"
125277.64,125280.62,"frog_tree"
126722,126724.4,"frog_tree"
126722,126724.4,"mech_hum_auto"
129453,129456.35,"ins_trill"
129453,129456.35,"frog_tree"
129456.5,129457.49,"frog_tree"
129456.5,129457.49,"ins_trill"
130107,130112.28,"ins_trill"
130107,130112.28,"frog_tree"
130107,130112.28,"ambient_night"
130539,130545.24,"ins_trill"
130808.2,130809.2,"frog_tree"
130808.2,130809.2,"ins_trill"
130810.37,130811.36,"ins_trill"
131403,131405.74,"ins_trill"
131405.74,131406.74,"ins_trill"
131405.74,131406.74,"ambient_rustle"
131406.82,131409.24,"ins_trill"
132125,132130.28,"ins_trill"
132507,132509.4,"ambient_rustle"
132507,132509.4,"ins_trill"
132529,132533.8,"ambient_scraping"
132529,132533.8,"ins_trill"
132582.91,132586.26,"ambient_rustle"
132587.89,132590.82,"ambient_rustle"
132588,132590.4,"ambient_scraping"
132588,132590.4,"ins_trill"
132740,132742.53,"ambient_scraping"
132740,132742.53,"ins_trill"
132744,132746.4,"ins_trill"
132744,132746.4,"mech_auto_hum"
132768,132771.36,"ambient_scraping"
132768,132771.36,"ins_trill"
132768,132771.36,"mech_auto_hum"
133027,133029.06,"ambient_scraping"
133029.41,133032.87,"ins_trill"
133032.92,133034.14,"ambient_rustle"
133064,133069.76,"ambient_rustle"
133064,133069.76,"ins_trill"
133347.04,133348.45,"ins_trill"
133347.04,133348.45,"ambient_rustle"
133349.46,133350.52,"ambient_scraping"
133767,133767.98,"ambient_scraping"
133767,133767.98,"ins_trill"
133769.18,133770.95,"ambient_scraping"
133769.18,133770.95,"ins_trill"
135755,135760.5,"ambient_rustle"
135760.59,135761.85,"ambient_scraping"
135765.99,135767.98,"ambient_scraping"
135769.16,135771.73,"ambient_scraping"
135774.71,135777.3,"ambient_scraping"
135776,135777.35,"ambient_scraping"
139422.37,139423.57,"ambient_scraping"
139713.92,139718.08,"ambient_night"
145257.21,145260.31,"ambient_scraping"
145261.67,145262.81,"ambient_scraping"
145267.46,145269.04,"ambient_scraping"
146715.04,146722.33,"ins_trill"
146723.7,146724.94,"ambient_rustle"
146734.34,146735.92,"ambient_rustle"
160490.34,160526.5,"mech_plane_prop"
175617.88,175618.85,"ins_buzz_bee"
175619.44,175622.44,"ins_buzz_bee"
175623.05,175624.84,"ins_buzz_bee"
175739.44,175740.75,"ins_buzz_bee"
175740.61,175741.92,"ins_buzz_low"
175741.76,175751.1,"ins_buzz_bee"
175829.54,175831.32,"ins_buzz_bee"
175845.81,175848.17,"ins_buzz_bee"
175872.31,175877.09,"ins_buzz_low"
175880.97,175900.93,"ins_buzz_low"
175907.69,175914.01,"ins_buzz_bee"
