"start","end","label"
19330.4,19355.36,"ambient_rain"
20779.04,20804,"ambient_night"
28950.96,28979.28,"mech_plane_prop"
28999.44,29024.4,"mech_plane_prop"
54223.51,54523.51,"mech_hum_RECLASSIFY"
82634.04,82637.48,"ins_buzz_low"
82643.03,82646.22,"mech_plane_prop"
82677.02,82759.51,"mech_plane_prop"
82778.53,82780,"ins_buzz_bee"
82785.93,82791.92,"ins_buzz_bee"
82792.5,82793.16,"ins_buzz_bee"
82795.61,82796.22,"ins_buzz_bee"
82796.71,82800.66,"ins_buzz_bee"
82802.17,82803.2,"ins_buzz_bee"
82806.1,82806.66,"ins_buzz_bee"
82809.45,82812.93,"ins_buzz_bee"
82815.48,82819.1,"ins_buzz_bee"
82822.99,82824.99,"ins_buzz_bee"
82833.45,82834.08,"ins_buzz_bee"
82837.79,82839.62,"ins_buzz_bee"
82840.95,82842.99,"ins_buzz_bee"
82843.81,82845.08,"ins_buzz_bee"
82847.83,82849.78,"ins_buzz_bee"
82854.14,82859.73,"ins_buzz_bee"
82862.23,82865.94,"ins_buzz_bee"
82867.62,82872.02,"ins_buzz_bee"
82874.05,82874.6,"ins_buzz_bee"
116295.8,116320.76,"ambient_night"
151161.98,151198.86,"mech_plane_jet"
151357.42,151359.98,"ins_buzz_bee"
161583.7,161622.82,"mech_plane_prop"
161666.49,161667.17,"ins_buzz_bee"
161667.9,161668.41,"ins_buzz_low"
161689.71,161690.07,"ins_buzz_bee"
161732.92,161733.3,"ambient_bang"
161769.01,161769.2,"ins_buzz_bee"
161829.38,161837.09,"mech_plane_jet"
