"start","end","label"
108.32,109.34,"ins_buzz_bee"
112.78,116.9,"ins_buzz_bee"
619.66,620.66,"mech_traffic_RECLASSIFY"
693.09,694.11,"mech_traffic_RECLASSIFY"
1078.3,1079.3,"mech_traffic_RECLASSIFY"
1087.63,1088.63,"mech_traffic_RECLASSIFY"
1090.57,1091.57,"mech_traffic_RECLASSIFY"
1092.52,1093.52,"mech_traffic_RECLASSIFY"
1109.29,1110.29,"mech_traffic_RECLASSIFY"
1112.3,1113.3,"mech_traffic_RECLASSIFY"
1120.56,1121.56,"mech_traffic_RECLASSIFY"
1185.47,1186.47,"mech_traffic_RECLASSIFY"
1218.36,1219.36,"mech_traffic_RECLASSIFY"
1249.86,1251.94,"mech_traffic_RECLASSIFY"
1314.96,1315.96,"mech_traffic_RECLASSIFY"
1731.31,1732.31,"mech_traffic_RECLASSIFY"
1868.86,1869.86,"ins_buzz_bee"
2107.63,2108.63,"mech_traffic_RECLASSIFY"
2474.88,2475.88,"mech_traffic_RECLASSIFY"
2476.7,2477.7,"mech_traffic_RECLASSIFY"
2928.97,2929.97,"mech_traffic_RECLASSIFY"
3084.19,3085.19,"mech_traffic_RECLASSIFY"
3228.6,3229.6,"mech_traffic_RECLASSIFY"
3231.39,3232.39,"mech_traffic_RECLASSIFY"
3426.62,3427.81,"ins_buzz_low"
3430.7,3431.7,"ins_buzz_low"
3499.88,3500.88,"mech_traffic_RECLASSIFY"
3518.56,3519.62,"ins_buzz_low"
3595.33,3596.48,"ins_buzz_low"
3616.28,3617.28,"mech_traffic_RECLASSIFY"
3618.14,3619.33,"mech_traffic_RECLASSIFY"
3622.11,3623.11,"mech_traffic_RECLASSIFY"
3737.95,3738.95,"mech_traffic_RECLASSIFY"
3739.1,3740.1,"mech_traffic_RECLASSIFY"
3740.99,3741.99,"mech_traffic_RECLASSIFY"
3837.58,3838.58,"ins_buzz_low"
3907.2,3908.2,"mech_traffic_RECLASSIFY"
3976.22,3977.22,"ins_buzz_low"
4207.91,4210.91,"ambient_day"
4280.14,4281.14,"mech_traffic_RECLASSIFY"
4389.56,4390.56,"mech_traffic_RECLASSIFY"
4440.2,4441.2,"mech_traffic_RECLASSIFY"
4524,4525,"mech_traffic_RECLASSIFY"
4615.71,4616.8,"ins_buzz_bee"
4924.16,4925.16,"mech_traffic_RECLASSIFY"
4927.5,4928.5,"mech_traffic_RECLASSIFY"
5023.5,5024.5,"ins_buzz_low"
5027.13,5028.13,"mech_traffic_RECLASSIFY"
5029.16,5030.16,"mech_traffic_RECLASSIFY"
5032.3,5033.3,"mech_traffic_RECLASSIFY"
5101.28,5102.28,"ins_buzz_low"
5151.32,5152.32,"ins_buzz_low"
5271.45,5272.45,"RECLASSIFY"
5488.65,5489.65,"mech_traffic_RECLASSIFY"
5982.81,5983.81,"mech_traffic_RECLASSIFY"
6113.93,6114.93,"mech_traffic_RECLASSIFY"
6417.71,6418.71,"mech_traffic_RECLASSIFY"
6419.18,6420.18,"mech_traffic_RECLASSIFY"
6421.34,6422.37,"mech_traffic_RECLASSIFY"
6424.36,6425.36,"mech_traffic_RECLASSIFY"
6426.91,6427.91,"mech_traffic_RECLASSIFY"
6428.4,6429.4,"mech_traffic_RECLASSIFY"
6432.77,6433.92,"mech_traffic_RECLASSIFY"
6498.56,6499.56,"mech_traffic_RECLASSIFY"
6501.2,6502.2,"mech_traffic_RECLASSIFY"
6816.75,6817.75,"RECLASSIFY"
6999.5,7000.5,"mech_traffic_RECLASSIFY"
7152.29,7155.29,"mech_auto_truck"
7307.12,7308.12,"mech_traffic_RECLASSIFY"
7532.08,7533.08,"ins_buzz_low"
7652.83,7653.82,"ins_buzz_bee"
8095.18,8096.18,"mech_traffic_RECLASSIFY"
8198.24,8199.26,"ins_buzz_bee"
8202.94,8203.94,"mech_traffic_RECLASSIFY"
8214.19,8215.19,"mech_traffic_RECLASSIFY"
8380.14,8381.14,"mech_traffic_RECLASSIFY"
8395.34,8396.34,"mech_traffic_RECLASSIFY"
8398.35,8399.35,"mech_traffic_RECLASSIFY"
8494.89,8495.89,"mech_traffic_RECLASSIFY"
8498.24,8499.24,"mech_traffic_RECLASSIFY"
8500.94,8501.94,"mech_traffic_RECLASSIFY"
8504.38,8505.38,"mech_traffic_RECLASSIFY"
8646.08,8649.08,"ambient_day"
8849.76,8850.76,"mech_traffic_RECLASSIFY"
8852.46,8853.46,"mech_traffic_RECLASSIFY"
9044.8,9045.8,"mech_traffic_RECLASSIFY"
9147.36,9148.36,"ins_buzz_low"
9290.78,9291.84,"ins_buzz_bee"
9313.2,9314.2,"mech_traffic_RECLASSIFY"
9378.43,9379.43,"mech_traffic_RECLASSIFY"
9695.18,9696.18,"mech_traffic_RECLASSIFY"
9813.4,9814.4,"ins_buzz_low"
9987.05,9988.05,"ins_buzz_bee"
10170.6,10171.6,"mech_traffic_RECLASSIFY"
10172.74,10173.73,"mech_traffic_RECLASSIFY"
10274.95,10277.95,"ambient_day"
10362.97,10363.97,"ins_buzz_low"
10401.6,10402.6,"mech_traffic_RECLASSIFY"
10564.56,10565.56,"mech_traffic_RECLASSIFY"
11009.36,11010.36,"mech_traffic_RECLASSIFY"
11137.9,11138.9,"ins_buzz_bee"
11186.06,11187.06,"mech_traffic_RECLASSIFY"
11412.48,11413.48,"mech_traffic_RECLASSIFY"
11415.07,11416.1,"mech_traffic_RECLASSIFY"
11427.58,11428.58,"mech_traffic_RECLASSIFY"
11429.66,11430.66,"mech_traffic_RECLASSIFY"
11432.52,11433.52,"mech_traffic_RECLASSIFY"
11731.61,11732.61,"mech_traffic_RECLASSIFY"
11744.32,11745.32,"mech_traffic_RECLASSIFY"
12040.36,12041.36,"mech_traffic_RECLASSIFY"
12185.12,12186.12,"ins_buzz_low"
12507.37,12508.37,"mech_traffic_RECLASSIFY"
12531.02,12532.02,"mech_traffic_RECLASSIFY"
12532.8,12533.8,"mech_traffic_RECLASSIFY"
12567.6,12568.6,"mech_traffic_RECLASSIFY"
12570.56,12572.48,"mech_traffic_RECLASSIFY"
12575.81,12576.9,"mech_traffic_RECLASSIFY"
12578.57,12579.57,"mech_traffic_RECLASSIFY"
12580.32,12581.32,"mech_traffic_RECLASSIFY"
12585.2,12586.2,"mech_traffic_RECLASSIFY"
12588.06,12589.06,"mech_traffic_RECLASSIFY"
12602.05,12606.82,"mech_traffic_RECLASSIFY"
12782.53,12786.05,"mech_traffic_RECLASSIFY"
12877.21,12878.21,"mech_traffic_RECLASSIFY"
13067.63,13068.63,"mech_traffic_RECLASSIFY"
13069.64,13070.64,"mech_traffic_RECLASSIFY"
13534.16,13535.16,"RECLASSIFY"
13673.71,13674.71,"mech_traffic_RECLASSIFY"
13697.24,13698.24,"mech_traffic_RECLASSIFY"
13878.41,13879.41,"mech_traffic_RECLASSIFY"
13881.68,13882.68,"mech_traffic_RECLASSIFY"
13885.15,13886.15,"mech_traffic_RECLASSIFY"
13886.57,13887.57,"mech_traffic_RECLASSIFY"
13998.81,13999.81,"mech_traffic_RECLASSIFY"
14032.99,14033.99,"mech_traffic_RECLASSIFY"
14107,14108,"RECLASSIFY"
14280.54,14281.54,"ins_buzz_bee"
14430.52,14431.52,"mech_traffic_RECLASSIFY"
14918.94,14920.67,"mech_traffic_RECLASSIFY"
14922.12,14923.12,"mech_traffic_RECLASSIFY"
14926.37,14927.52,"mech_traffic_RECLASSIFY"
