"start","end","label"
1.44,2.44,"human"
5.8,6.8,"human"
85.18,86.18,"mech_traffic_RECLASSIFY"
121.96,122.96,"mech_traffic_RECLASSIFY"
296.77,297.82,"mech_traffic_RECLASSIFY"
614.32,615.32,"mech_traffic_RECLASSIFY"
616.48,617.48,"mech_traffic_RECLASSIFY"
618.69,620.13,"mech_traffic_RECLASSIFY"
737.66,738.66,"mech_traffic_RECLASSIFY"
765.84,766.84,"mech_traffic_RECLASSIFY"
771,772,"mech_traffic_RECLASSIFY"
881.74,882.74,"mech_traffic_RECLASSIFY"
1073.31,1074.37,"ins_buzz_bee"
1078.86,1079.86,"mech_traffic_RECLASSIFY"
1083.87,1086.53,"mech_traffic_RECLASSIFY"
1087.72,1088.72,"mech_traffic_RECLASSIFY"
1411.18,1412.18,"mech_traffic_RECLASSIFY"
1477.55,1478.55,"mech_traffic_RECLASSIFY"
1547.04,1548.04,"RECLASSIFY"
1577.6,1578.6,"mech_traffic_RECLASSIFY"
1607.13,1608.13,"mech_traffic_RECLASSIFY"
1621.05,1622.05,"mech_traffic_RECLASSIFY"
1743.18,1744.18,"mech_traffic_RECLASSIFY"
1761.71,1762.71,"mech_traffic_RECLASSIFY"
1763.26,1764.26,"mech_traffic_RECLASSIFY"
1767.12,1768.12,"mech_traffic_RECLASSIFY"
1769.23,1770.23,"mech_traffic_RECLASSIFY"
1770.43,1771.68,"mech_traffic_RECLASSIFY"
1774.3,1775.55,"mech_traffic_RECLASSIFY"
1777.02,1778.05,"mech_traffic_RECLASSIFY"
1781.5,1783.01,"mech_traffic_RECLASSIFY"
1788.76,1789.76,"mech_traffic_RECLASSIFY"
1860.92,1861.92,"mech_traffic_RECLASSIFY"
2028.06,2029.06,"mech_traffic_RECLASSIFY"
2064.25,2065.25,"mech_traffic_RECLASSIFY"
2154.36,2155.36,"mech_traffic_RECLASSIFY"
2175.87,2176.87,"mech_traffic_RECLASSIFY"
2180.8,2181.79,"mech_traffic_RECLASSIFY"
2182.86,2183.86,"mech_traffic_RECLASSIFY"
2273.28,2274.28,"mech_traffic_RECLASSIFY"
2300.76,2301.76,"mech_traffic_RECLASSIFY"
2644.91,2645.91,"mech_traffic_RECLASSIFY"
2646.72,2647.72,"mech_traffic_RECLASSIFY"
2648.32,2649.32,"mech_traffic_RECLASSIFY"
2658.53,2659.84,"mech_traffic_RECLASSIFY"
2661.82,2662.82,"mech_traffic_RECLASSIFY"
2663.55,2664.55,"mech_traffic_RECLASSIFY"
2665.66,2666.66,"mech_traffic_RECLASSIFY"
2667.63,2668.63,"mech_traffic_RECLASSIFY"
2668.86,2669.86,"mech_traffic_RECLASSIFY"
2671.37,2672.37,"mech_traffic_RECLASSIFY"
2673.15,2674.15,"mech_traffic_RECLASSIFY"
2674.94,2676.1,"mech_traffic_RECLASSIFY"
2678.49,2679.49,"mech_traffic_RECLASSIFY"
2712.51,2713.51,"mech_traffic_RECLASSIFY"
2758.79,2761.79,"mech_RECLASSIFY"
2806.96,2807.96,"mech_traffic_RECLASSIFY"
2810.3,2811.3,"mech_traffic_RECLASSIFY"
2813.32,2814.32,"mech_traffic_RECLASSIFY"
2818.35,2819.35,"mech_traffic_RECLASSIFY"
2820.03,2821.09,"mech_traffic_RECLASSIFY"
2821.77,2822.77,"mech_traffic_RECLASSIFY"
3010.25,3011.25,"mech_traffic_RECLASSIFY"
3012.41,3013.41,"mech_traffic_RECLASSIFY"
3113.13,3114.13,"mech_traffic_RECLASSIFY"
3191.74,3192.74,"mech_traffic_RECLASSIFY"
3194.59,3196.03,"mech_traffic_RECLASSIFY"
3379.5,3380.5,"mech_traffic_RECLASSIFY"
3382.12,3383.12,"mech_traffic_RECLASSIFY"
3440.92,3441.92,"mech_traffic_RECLASSIFY"
3563.74,3564.83,"mech_traffic_RECLASSIFY"
3568.38,3569.63,"mech_traffic_RECLASSIFY"
3570.7,3571.7,"mech_traffic_RECLASSIFY"
3572.25,3573.25,"mech_traffic_RECLASSIFY"
3574.2,3575.2,"mech_traffic_RECLASSIFY"
3576.35,3577.35,"mech_traffic_RECLASSIFY"
3599.5,3600.5,"mech_traffic_RECLASSIFY"
3601.53,3602.53,"mech_traffic_RECLASSIFY"
3604.45,3605.54,"mech_traffic_RECLASSIFY"
3721.24,3722.24,"mech_traffic_RECLASSIFY"
3723,3724,"mech_traffic_RECLASSIFY"
3725.04,3726.04,"mech_traffic_RECLASSIFY"
3727.4,3728.4,"mech_traffic_RECLASSIFY"
3728.97,3729.97,"mech_traffic_RECLASSIFY"
3730.22,3731.22,"mech_traffic_RECLASSIFY"
3733.7,3734.88,"mech_traffic_RECLASSIFY"
3770,3771,"mech_traffic_RECLASSIFY"
3774.22,3775.22,"mech_traffic_RECLASSIFY"
3777.38,3778.5,"mech_traffic_RECLASSIFY"
3859.55,3860.55,"mech_traffic_RECLASSIFY"
3868.7,3869.79,"mech_traffic_RECLASSIFY"
4148.67,4149.67,"mech_traffic_RECLASSIFY"
4152.78,4153.78,"mech_traffic_RECLASSIFY"
4253.28,4254.28,"RECLASSIFY"
4348.89,4349.89,"mech_traffic_RECLASSIFY"
4396.17,4397.17,"mech_traffic_RECLASSIFY"
4695.72,4696.72,"mech_traffic_RECLASSIFY"
4728.44,4729.44,"mech_traffic_RECLASSIFY"
4787.58,4788.58,"mech_traffic_RECLASSIFY"
4806.11,4807.17,"ins_buzz_bee"
4894.97,4895.97,"mech_traffic_RECLASSIFY"
4898.43,4899.43,"mech_traffic_RECLASSIFY"
4907.52,4908.86,"mech_traffic_RECLASSIFY"
4930.43,4931.43,"mech_traffic_RECLASSIFY"
4959.55,4960.55,"mech_traffic_RECLASSIFY"
4961.9,4962.9,"mech_traffic_RECLASSIFY"
4964.97,4965.97,"mech_traffic_RECLASSIFY"
5222.62,5223.62,"mech_traffic_RECLASSIFY"
5467.2,5468.2,"mech_traffic_RECLASSIFY"
5473.08,5474.08,"mech_traffic_RECLASSIFY"
5476.38,5477.47,"mech_traffic_RECLASSIFY"
5479.5,5480.5,"mech_traffic_RECLASSIFY"
5482.89,5483.89,"mech_traffic_RECLASSIFY"
5486.25,5487.25,"mech_traffic_RECLASSIFY"
5494.38,5495.38,"mech_traffic_RECLASSIFY"
5839.4,5840.4,"mech_traffic_RECLASSIFY"
5841.9,5842.9,"mech_traffic_RECLASSIFY"
5871.64,5872.64,"mech_traffic_RECLASSIFY"
5929.95,5930.95,"mech_traffic_RECLASSIFY"
5931.42,5932.42,"mech_traffic_RECLASSIFY"
6010.2,6011.2,"mech_traffic_RECLASSIFY"
6150.76,6151.76,"mech_traffic_RECLASSIFY"
6233.98,6234.98,"mech_traffic_RECLASSIFY"
6417.71,6418.71,"mech_traffic_RECLASSIFY"
6421.45,6422.45,"mech_traffic_RECLASSIFY"
6441.34,6442.37,"mech_traffic_RECLASSIFY"
6445.74,6446.74,"mech_traffic_RECLASSIFY"
6447.15,6448.15,"mech_traffic_RECLASSIFY"
6448.91,6449.91,"mech_traffic_RECLASSIFY"
6450.98,6452.1,"mech_traffic_RECLASSIFY"
6513.29,6514.29,"mech_traffic_RECLASSIFY"
6515.69,6516.69,"mech_traffic_RECLASSIFY"
6517.55,6518.55,"mech_traffic_RECLASSIFY"
