"start","end","label"
89460.12,89525.89,"mech_auto_truck"
89555.08,89556.08,"ins_buzz_bee"
89560.7,89563.42,"ins_buzz_bee"
89578.43,89580.76,"mech_auto_car"
89586.99,89600.18,"mech_auto_car"
89604.32,89640.12,"mech_auto_truck"
89643.16,89653.58,"mech_auto_truck"
89662.29,89665.72,"ins_buzz_low"
89668.94,89680.72,"mech_auto_car"
89686.49,89696.16,"mech_auto_car"
89701.05,89729.07,"mech_plane_jet"
89714.97,89715.92,"ins_buzz_low"
89716.12,89717.16,"ins_buzz_high"
89738.39,89747.8,"mech_auto_truck"
89757.63,89759.99,"ins_buzz_high"
