"start","end","label"
1818.52,1819.52,"mech_traffic_RECLASSIFY"
1820.06,1821.06,"mech_traffic_RECLASSIFY"
1844.28,1845.28,"mech_traffic_RECLASSIFY"
2529.63,2530.63,"RECLASSIFY"
2822.06,2823.06,"RECLASSIFY"
2901.4,2902.4,"RECLASSIFY"
2916.97,2917.97,"mech_traffic_RECLASSIFY"
2954.6,2955.6,"RECLASSIFY"
2961,2962,"RECLASSIFY"
2964,2965,"RECLASSIFY"
2981.61,2982.61,"mech_traffic_RECLASSIFY"
4989.3,4992.3,"mech_RECLASSIFY"
7119.1,7120.1,"RECLASSIFY"
7230.22,7231.22,"mech_traffic_RECLASSIFY"
7247.82,7248.82,"mech_traffic_RECLASSIFY"
7250.22,7251.22,"mech_traffic_RECLASSIFY"
7252.06,7253.06,"mech_traffic_RECLASSIFY"
7257.84,7258.84,"mech_traffic_RECLASSIFY"
7260.28,7261.28,"mech_traffic_RECLASSIFY"
7262.75,7263.75,"mech_traffic_RECLASSIFY"
7266.36,7267.36,"mech_traffic_RECLASSIFY"
7270.01,7271.01,"mech_traffic_RECLASSIFY"
7450.75,7451.75,"ins_buzz_low"
8087.69,8088.69,"mech_traffic_RECLASSIFY"
8133.55,8134.55,"ins_buzz_high"
8144.58,8145.6,"mech_traffic_RECLASSIFY"
8299.63,8300.63,"ins_buzz_high"
8551.2,8552.2,"ins_buzz_low"
8552.41,8553.41,"ins_buzz_low"
9218.68,9221.68,"ambient_day"
10139.58,10140.58,"RECLASSIFY"
11378.04,11379.04,"ins_buzz_low"
12215.04,12216.04,"mech_traffic_RECLASSIFY"
12224.24,12225.24,"mech_traffic_RECLASSIFY"
12239.29,12240.29,"mech_traffic_RECLASSIFY"
12249.92,12250.92,"mech_traffic_RECLASSIFY"
12372.78,12373.78,"RECLASSIFY"
12458.57,12459.57,"mech_traffic_RECLASSIFY"
12460.93,12461.92,"mech_traffic_RECLASSIFY"
12465.56,12466.56,"mech_traffic_RECLASSIFY"
12480.7,12481.7,"mech_traffic_RECLASSIFY"
12619.55,12620.55,"RECLASSIFY"
12663.23,12664.54,"mech_traffic_RECLASSIFY"
12664.94,12665.94,"mech_traffic_RECLASSIFY"
12669.02,12670.62,"mech_traffic_RECLASSIFY"
12670.78,12671.78,"mech_traffic_RECLASSIFY"
12718.44,12719.44,"RECLASSIFY"
12720.25,12721.25,"RECLASSIFY"
12914.56,12917.56,"ambient_day"
13107.82,13108.82,"RECLASSIFY"
13169.18,13170.18,"RECLASSIFY"
13628.36,13629.36,"RECLASSIFY"
13761.12,13762.12,"RECLASSIFY"
