"start","end","label"
725.07,726.07,"mech_traffic_RECLASSIFY"
736.9,737.9,"mech_traffic_RECLASSIFY"
739.1,740.1,"mech_traffic_RECLASSIFY"
3150.02,3151.02,"mech_traffic_RECLASSIFY"
3158.05,3159.05,"mech_traffic_RECLASSIFY"
4339.73,4340.73,"mech_traffic_RECLASSIFY"
5853.15,5854.15,"mech_traffic_RECLASSIFY"
5855.2,5856.2,"mech_traffic_RECLASSIFY"
5858.59,5859.59,"mech_traffic_RECLASSIFY"
5861.46,5862.46,"mech_traffic_RECLASSIFY"
5863.79,5864.79,"mech_traffic_RECLASSIFY"
5867.55,5868.55,"mech_traffic_RECLASSIFY"
5870.53,5871.53,"mech_traffic_RECLASSIFY"
5876.74,5877.74,"mech_traffic_RECLASSIFY"
5881.55,5882.55,"mech_traffic_RECLASSIFY"
5891.47,5892.47,"mech_traffic_RECLASSIFY"
6753.82,6756.3,"ins_buzz_bee"
7271.02,7272.02,"mech_traffic_RECLASSIFY"
7273.94,7274.94,"mech_traffic_RECLASSIFY"
7299.9,7300.9,"mech_traffic_RECLASSIFY"
7303.4,7304.39,"mech_traffic_RECLASSIFY"
7305.1,7306.1,"mech_traffic_RECLASSIFY"
7306.46,7307.46,"mech_traffic_RECLASSIFY"
7308.21,7309.21,"mech_traffic_RECLASSIFY"
7310.16,7311.16,"mech_traffic_RECLASSIFY"
7312.32,7313.38,"mech_traffic_RECLASSIFY"
7314.42,7315.42,"mech_traffic_RECLASSIFY"
7316.02,7317.02,"mech_traffic_RECLASSIFY"
7319.74,7320.74,"mech_traffic_RECLASSIFY"
7322.51,7323.51,"mech_traffic_RECLASSIFY"
7325.95,7326.95,"mech_traffic_RECLASSIFY"
7675.2,7676.2,"ins_buzz_low"
8336.46,8337.46,"mech_traffic_RECLASSIFY"
8421.06,8422.06,"mech_traffic_RECLASSIFY"
8423.07,8424.07,"mech_traffic_RECLASSIFY"
8427.1,8428.1,"mech_traffic_RECLASSIFY"
8433.81,8434.81,"mech_traffic_RECLASSIFY"
8437.04,8438.04,"mech_traffic_RECLASSIFY"
8441.98,8442.98,"mech_traffic_RECLASSIFY"
8464.45,8465.45,"mech_traffic_RECLASSIFY"
8467.82,8468.82,"mech_traffic_RECLASSIFY"
8471.06,8472.06,"mech_traffic_RECLASSIFY"
8943.13,8946.13,"ambient_day"
9715.28,9716.28,"mech_traffic_RECLASSIFY"
9718.85,9719.85,"mech_traffic_RECLASSIFY"
9720.43,9721.43,"mech_traffic_RECLASSIFY"
9722.6,9724.32,"mech_traffic_RECLASSIFY"
9726.1,9727.1,"mech_traffic_RECLASSIFY"
9728.9,9730.76,"mech_traffic_RECLASSIFY"
9731.79,9732.79,"mech_traffic_RECLASSIFY"
9733.6,9735.2,"mech_traffic_RECLASSIFY"
9736.29,9737.29,"mech_traffic_RECLASSIFY"
9738,9739,"mech_traffic_RECLASSIFY"
9739.66,9740.66,"mech_traffic_RECLASSIFY"
9741.49,9742.49,"mech_traffic_RECLASSIFY"
9744.66,9745.66,"mech_traffic_RECLASSIFY"
9748.37,9749.37,"mech_traffic_RECLASSIFY"
10212.7,10213.7,"ins_buzz_low"
10828.84,10829.92,"mech_traffic_RECLASSIFY"
10831.44,10832.44,"mech_traffic_RECLASSIFY"
10833.02,10834.02,"mech_traffic_RECLASSIFY"
10834.59,10835.59,"mech_traffic_RECLASSIFY"
10836.1,10837.1,"mech_traffic_RECLASSIFY"
10837.94,10838.94,"mech_traffic_RECLASSIFY"
10840.35,10841.35,"mech_traffic_RECLASSIFY"
10843.52,10844.52,"mech_traffic_RECLASSIFY"
10846.18,10847.18,"mech_traffic_RECLASSIFY"
10847.17,10848.17,"mech_traffic_RECLASSIFY"
11462.11,11463.15,"ins_buzz_bee"
12935.93,12938.93,"ambient_day"
14221.76,14222.76,"mech_traffic_RECLASSIFY"
14224.36,14225.54,"mech_traffic_RECLASSIFY"
14228.24,14229.24,"mech_traffic_RECLASSIFY"
14229.89,14230.89,"mech_traffic_RECLASSIFY"
14233.25,14234.31,"mech_traffic_RECLASSIFY"
14236.39,14237.67,"mech_traffic_RECLASSIFY"
14239.73,14240.73,"mech_traffic_RECLASSIFY"
14242.28,14243.27,"mech_traffic_RECLASSIFY"
14245.57,14246.57,"mech_traffic_RECLASSIFY"
14248,14249.48,"mech_traffic_RECLASSIFY"
14252.59,14253.59,"mech_traffic_RECLASSIFY"
14255.66,14256.66,"mech_traffic_RECLASSIFY"
14647.7,14648.7,"mech_traffic_RECLASSIFY"
14655.39,14656.39,"mech_traffic_RECLASSIFY"
14658.02,14659.02,"mech_traffic_RECLASSIFY"
15661.1,15662.1,"ins_buzz_high"
16285.4,16288.4,"ambient_day"
16911.94,16912.94,"mech_traffic_RECLASSIFY"
17218.44,17219.46,"mech_traffic_RECLASSIFY"
17221.35,17222.56,"mech_traffic_RECLASSIFY"
17223.49,17224.49,"mech_traffic_RECLASSIFY"
17225.78,17226.78,"mech_traffic_RECLASSIFY"
17227.15,17228.15,"mech_traffic_RECLASSIFY"
17229.47,17230.47,"mech_traffic_RECLASSIFY"
17231.33,17232.55,"mech_traffic_RECLASSIFY"
17233.74,17234.74,"mech_traffic_RECLASSIFY"
17235.81,17236.8,"mech_traffic_RECLASSIFY"
17237.63,17238.63,"mech_traffic_RECLASSIFY"
17239.44,17240.44,"mech_traffic_RECLASSIFY"
17241.8,17242.88,"mech_traffic_RECLASSIFY"
17244.55,17245.76,"mech_traffic_RECLASSIFY"
17323.59,17324.68,"mech_traffic_RECLASSIFY"
17325.86,17326.85,"mech_traffic_RECLASSIFY"
17329.01,17330.01,"mech_traffic_RECLASSIFY"
17331.54,17332.54,"mech_traffic_RECLASSIFY"
17333.14,17334.14,"mech_traffic_RECLASSIFY"
17335.62,17336.62,"mech_traffic_RECLASSIFY"
17337.32,17338.31,"mech_traffic_RECLASSIFY"
17340.64,17342.28,"mech_traffic_RECLASSIFY"
17343.12,17344.12,"mech_traffic_RECLASSIFY"
17345.68,17346.68,"mech_traffic_RECLASSIFY"
17348.48,17349.48,"mech_traffic_RECLASSIFY"
17350.43,17351.43,"mech_traffic_RECLASSIFY"
17352.37,17353.37,"mech_traffic_RECLASSIFY"
17355.52,17356.61,"mech_traffic_RECLASSIFY"
17358.37,17359.37,"mech_traffic_RECLASSIFY"
17360.1,17361.1,"mech_traffic_RECLASSIFY"
17369.97,17370.97,"mech_traffic_RECLASSIFY"
23281.75,23284.75,"ambient_day"
28567.47,28568.47,"RECLASSIFY"
28601.1,28602.1,"RECLASSIFY"
28630.22,28631.22,"RECLASSIFY"
28652.16,28653.16,"RECLASSIFY"
28672.98,28673.98,"RECLASSIFY"
28883.38,28884.38,"RECLASSIFY"
28903.57,28904.57,"RECLASSIFY"
28928.82,28929.82,"RECLASSIFY"
28949.71,28950.71,"RECLASSIFY"
28977.2,28978.2,"RECLASSIFY"
29078,29079,"RECLASSIFY"
29095.46,29096.46,"RECLASSIFY"
29115.31,29116.31,"RECLASSIFY"
29139.54,29140.54,"RECLASSIFY"
29169.49,29170.49,"RECLASSIFY"
29418.48,29419.48,"RECLASSIFY"
29461.76,29462.76,"RECLASSIFY"
29502.38,29503.38,"RECLASSIFY"
29653.7,29654.7,"RECLASSIFY"
29875.47,29876.47,"RECLASSIFY"
29964.43,29965.43,"RECLASSIFY"
30000.03,30001.03,"RECLASSIFY"
30038.13,30039.13,"RECLASSIFY"
