0.000000	15.699700	"ins_trill"
0.511945	1.066550	"frog_tree"
10.004300	10.494900	"frog_tree"
12.158700	12.734600	"frog_tree"
15.379700	16.062300	"frog_tree"
18.536700	18.984600	"frog_tree"
19.624600	44.368600	"ins_trill"
19.624600	84.982900	"mech_hum_traffic"
21.053800	21.715000	"frog_tree"
23.826800	24.552000	"frog_tree"
26.941100	27.581100	"frog_tree"
31.698000	32.295200	"frog_tree"
34.108400	34.599000	"frog_tree"
36.732100	37.329400	"frog_tree"
39.334500	39.974400	"frog_tree"
42.512800	43.238100	"frog_tree"
45.179200	45.733800	"frog_tree"
47.568300	48.144200	"frog_tree"
50.618600	51.130500	"frog_tree"
53.327600	53.988900	"frog_tree"
57.337900	119.454000	"ins_trill"
61.753400	62.244000	"frog_tree"
64.099800	64.654400	"frog_tree"
66.808900	67.384800	"frog_tree"
71.928300	72.397600	"frog_tree"
74.637400	75.106700	"frog_tree"
77.815700	78.370300	"frog_tree"
81.015400	81.655300	"frog_tree"
83.553800	84.129700	"frog_tree"
86.838700	87.500000	"frog_tree"
97.163000	97.824200	"frog_tree"
100.064000	100.683000	"frog_tree"
102.581000	103.200000	"frog_tree"
106.207000	106.847000	"frog_tree"
108.788000	109.343000	"frog_tree"
111.263000	111.903000	"frog_tree"
113.972000	114.377000	"frog_tree"
116.596000	117.172000	"frog_tree"
119.454000	119.881000	"frog_tree"
121.651000	122.270000	"frog_tree"
124.488000	125.064000	"frog_tree"
128.392000	128.882000	"frog_tree"
131.399000	131.783000	"frog_tree"
133.276000	138.737000	"ins_trill"
135.538000	136.113000	"frog_tree"
137.991000	138.481000	"frog_tree"
140.422000	141.062000	"frog_tree"
143.259000	143.921000	"frog_tree"
146.118000	146.608000	"frog_tree"
148.379000	148.848000	"frog_tree"
151.834000	152.282000	"frog_tree"
153.413000	159.556000	"ins_trill"
155.482000	155.951000	"frog_tree"
159.044000	159.556000	"frog_tree"
161.732000	162.223000	"frog_tree"
164.164000	190.614000	"ins_trill"
164.654000	165.294000	"frog_tree"
167.129000	167.875000	"frog_tree"
170.009000	170.670000	"frog_tree"
172.547000	173.208000	"frog_tree"
175.299000	176.003000	"frog_tree"
176.578000	190.145000	"mech_auto_car"
178.648000	179.266000	"frog_tree"
181.357000	181.997000	"frog_tree"
184.599000	185.282000	"frog_tree"
188.503000	189.057000	"frog_tree"
190.145000	192.662000	"mech_auto_truck"
191.894000	192.470000	"frog_tree"
195.627000	196.203000	"frog_tree"
198.038000	293.668000	"mech_auto_truck"
198.443000	198.955000	"frog_tree"
200.000000	250.171000	"ins_trill"
201.045000	201.664000	"frog_tree"
204.096000	204.693000	"frog_tree"
207.530000	208.170000	"frog_tree"
210.388000	210.964000	"frog_tree"
213.076000	213.567000	"frog_tree"
215.764000	216.660000	"frog_tree"
218.345000	218.921000	"frog_tree"
221.139000	221.886000	"frog_tree"
223.038000	242.150000	"ins_trill"
226.280000	226.941000	"frog_tree"
229.394000	229.927000	"frog_tree"
231.869000	232.530000	"frog_tree"
235.516000	237.159000	"frog_tree"
238.183000	239.676000	"frog_tree"
241.724000	242.150000	"frog_tree"
246.075000	264.676000	"ins_trill"
248.187000	248.741000	"frog_tree"
252.282000	252.773000	"frog_tree"
255.653000	256.079000	"frog_tree"
259.364000	259.962000	"frog_tree"
261.881000	262.543000	"frog_tree"
264.782000	265.529000	"frog_tree"
268.750000	269.070000	"frog_tree"
272.718000	273.315000	"frog_tree"
275.789000	276.301000	"frog_tree"
278.498000	300.000000	"ins_trill"
279.245000	279.778000	"frog_tree"
282.082000	282.594000	"frog_tree"
284.535000	285.303000	"frog_tree"
287.308000	287.969000	"frog_tree"
290.572000	291.318000	"frog_tree"
293.345000	294.027000	"frog_tree"
297.056000	297.718000	"frog_tree"
