1.531309	1.652201	ambient_rustle
7.273716	7.414758	ambient_rustle
11.283327	13.882522	ambient_rustle
40.378190	41.022952	ambient_day
80.278985	81.893915	ambient_day
84.443803	94.218375	mech_plane_prop
86.611208	88.311134	ambient_day
92.178464	93.878390	ambient_day
95.620814	96.980754	ambient_day
111.812605	112.407579	ambient_rustle
116.912381	122.862121	ambient_day
125.072024	129.576827	ambient_day
135.271578	135.781555	ambient_day
139.793858	220.442638	mech_hum_traffic
147.344501	148.679373	ambient_day
154.336690	156.021172	ambient_day
159.072309	160.725009	ambient_day
165.714889	167.526502	ambient_day
169.751289	171.817164	ambient_day
176.965958	177.696959	ambient_day
184.752714	186.437196	ambient_day
189.075158	190.346466	ambient_day
196.575871	198.165005	ambient_day
197.465786	200.649415	human
229.344507	255.435075	ambient_day
262.912645	264.077980	ambient_day
269.257249	270.519696	ambient_day
273.465405	274.274666	ambient_day
278.612304	278.903638	ambient_day
285.830910	287.190468	ambient_day
296.189448	300.000000	ambient_day
