2.093069	3.296583	ambient_day
41.756719	42.332312	ins_buzz_low
53.739536	55.361664	ambient_rustle
85.719011	86.169149	ins_buzz_low
102.149241	103.499656	ambient_day
106.248715	107.631282	ambient_day
109.046003	109.962356	ambient_day
112.373811	113.402698	ambient_day
116.071375	118.434602	ambient_day
120.026162	121.521264	ambient_day
127.244451	128.064346	ambient_day
131.654015	133.590103	ins_buzz_low
162.403467	163.030446	ambient_day
193.897072	194.411516	ambient_rustle
291.962916	292.670276	ambient_day
293.425865	295.162113	ambient_day
297.493186	298.747143	ambient_day
