0.000000	89.367959	mech_hum_traffic
3.170649	9.749746	ambient_day
26.078589	29.962634	ambient_day
34.005211	34.639341	ambient_day
38.339064	41.278196	ambient_day
48.717871	49.039339	ambient_day
67.783714	68.197030	ambient_day
103.264589	103.595587	ambient_day
108.643593	115.110777	mech_hum_traffic
120.508583	120.737736	ambient_scraping
130.896815	137.491306	ambient_day
139.757366	141.310509	ambient_day
146.122705	154.932333	mech_hum_traffic
154.575874	157.682159	ambient_day
161.063151	161.184058	ambient_day
163.224540	163.483626	ambient_day
164.761787	165.141781	ambient_day
168.129912	168.354454	ambient_day
193.144692	194.153468	ambient_day
211.541350	214.963427	ambient_day
231.503462	231.760118	ambient_day
232.387499	268.946680	mech_hum_traffic
270.030338	273.737587	ambient_day
279.441048	281.865018	ambient_day
283.526028	297.587237	ambient_day
284.488610	300.000000	mech_hum_traffic
