0.630858	39.950608	ambient_day
16.654646	95.890384	mech_hum_traffic
48.556989	53.550815	ambient_day
58.544641	66.301009	ambient_day
72.251100	75.544900	ambient_day
80.751230	94.988946	ambient_day
100.089024	104.020334	ambient_day
108.057895	126.651928	ambient_day
129.733225	199.753041	ambient_day
140.145884	142.695923	ambient_squeak
147.370994	147.902252	ambient_squeak
149.283523	151.408555	ambient_squeak
207.952278	212.138234	ambient_day
219.164659	238.599451	ambient_day
263.490935	299.520050	ambient_day
