"start","end","label"
7275.31,7279.79,"ins_buzz_bee"
7284.94,7286.35,"ins_buzz_bee"
7287.27,7289.12,"ins_buzz_bee"
7307,7310.15,"ambient_rustle"
7314.75,7318.18,"ambient_rustle"
7322.22,7324.58,"ambient_rustle"
7335.71,7337.73,"ins_buzz_bee"
7346.4,7346.84,"ins_buzz_bee"
7360.75,7546.81,"mech_auto_truck"
7395.99,7397,"ins_buzz_high"
7404.56,7410.09,"ins_buzz_bee"
7412.41,7417.43,"ins_buzz_bee"
7420.9,7424.86,"ins_buzz_bee"
7428.86,7429.88,"ins_buzz_bee"
7433.21,7439.4,"ins_buzz_bee"
7444.15,7446.72,"ins_buzz_bee"
7450.51,7451.79,"ins_buzz_bee"
7455.11,7456.13,"ins_buzz_bee"
7459.76,7460.51,"ins_buzz_bee"
7461.58,7465.57,"ins_buzz_bee"
7469.7,7474.41,"ins_buzz_bee"
7478.1,7491.97,"ins_buzz_bee"
7494.87,7495.83,"ins_buzz_bee"
7496.73,7497.39,"ins_buzz_bee"
7500.6,7505.55,"ins_buzz_bee"
7547.49,7549.86,"mech_hum_auto"
7558.51,7572.45,"mech_auto_truck"
