0.000000	51.815879	mech_plane_prop
41.553643	50.974712	ambient_rustle
53.666446	55.012313	ambient_day
76.813198	86.546377	ambient_rustle
80.232964	101.891480	ambient_day
88.738535	168.445381	mech_plane_prop
107.941834	109.432501	ambient_day
115.219797	116.622778	ambient_day
119.954857	123.813054	ins_buzz_low
145.997688	146.699178	ambient_day
150.645062	156.432358	ambient_day
155.096371	156.432358	ins_buzz_low
157.166833	159.571242	ins_buzz_low
165.136098	166.538670	ambient_day
176.089514	177.558875	ambient_day
178.994841	179.863099	ambient_day
181.198882	182.133929	ambient_day
183.837052	185.573569	ambient_day
187.209902	187.777610	ambient_day
189.848073	191.117066	ins_buzz_low
192.419454	193.955603	ins_buzz_low
194.423127	202.371033	ambient_day
204.274522	205.309754	ins_buzz_low
205.877461	206.578747	ins_buzz_low
208.315264	214.059128	ambient_day
215.895829	216.797482	ins_buzz_low
219.602625	227.884476	ambient_day
230.622830	237.468715	ambient_day
240.774776	242.778450	ambient_day
245.550198	251.093695	ambient_day
253.030580	255.568566	ambient_day
256.703981	262.280873	ambient_day
264.384730	266.622166	ambient_day
269.661071	272.065479	ambient_day
274.236125	277.709159	ambient_day
279.445677	282.584765	ambient_day
285.256330	292.402766	ambient_day
297.545528	299.816358	ambient_day
