0.000000	2.367065	ambient_day
2.788784	3.101672	ambient_day
4.244393	7.400480	ambient_day
10.325302	10.474944	ambient_rustle
15.766832	19.154184	ambient_day
24.690940	28.132707	ambient_day
34.091182	36.485455	ambient_day
46.552284	48.606462	ambient_day
62.618400	65.720072	ambient_day
67.488569	67.733438	ambient_rustle
71.379263	73.936781	ambient_day
73.936781	74.657784	ins_buzz_low
76.616735	77.310530	ins_buzz_low
84.602179	87.785474	ambient_day
90.098124	90.370200	ambient_rustle
101.443713	102.341565	ambient_day
104.844669	106.014598	ambient_day
108.218417	110.218179	ambient_day
112.639660	113.156605	ambient_day
115.360424	117.074506	ambient_rustle
119.713648	121.210069	ambient_day
122.679281	124.379759	ambient_day
128.528926	128.637756	ambient_rustle
136.473559	136.868070	ambient_rustle
140.881197	140.990028	ambient_rustle
163.045087	163.249225	ambient_rustle
186.459725	187.153794	ambient_rustle
196.319594	207.322637	ambient_rustle
220.754923	222.571752	ambient_rustle
226.695341	227.654790	ambient_rustle
272.398178	273.075915	ambient_rustle
