0.000000	86.076839	mech_hum_traffic
14.084259	18.474158	ambient_day
31.460942	70.442010	ambient_day
72.261335	126.386270	ambient_day
134.288965	137.984470	ambient_day
143.613008	181.136597	ambient_day
185.116372	235.375239	mech_hum_traffic
185.571203	186.878843	ambient_day
194.212999	195.463785	ambient_day
253.227371	264.882425	ambient_day
266.815458	269.999278	ambient_day
270.283547	272.500850	ambient_squeak
277.845119	285.179275	ambient_day
288.931634	290.296128	ambient_day
292.115454	300.000000	ambient_day
