0.000000	27.722502	mech_hum_traffic
0.967219	1.370226	ambient_day
2.522521	8.425219	ambient_day
10.367560	11.881072	ambient_day
15.135124	15.589178	ambient_day
16.673862	22.475659	ambient_day
22.097281	22.475659	ambient_day
23.736919	24.165748	ambient_day
26.309891	26.511692	ambient_scraping
27.470250	34.583758	ambient_day
29.740519	50.425188	mech_hum_traffic
37.408981	37.661234	ambient_scraping
37.787360	47.877442	ambient_day
53.225186	58.472029	ambient_day
60.590946	76.482827	ambient_day
65.985676	106.375484	mech_hum_traffic
80.972913	85.538676	ambient_day
88.691827	91.567500	ambient_day
93.459391	98.580108	ambient_day
100.497223	106.904426	ambient_day
110.536856	117.120635	ambient_day
118.810723	128.169275	ambient_day
132.028732	150.493583	ambient_day
153.419707	157.632316	ambient_day
159.978261	160.331414	ambient_rustle
161.441323	168.933209	ambient_day
170.825099	172.389062	ambient_day
175.592664	179.956624	ambient_day
188.810672	193.023281	ambient_day
203.691062	205.218383	ambient_day
207.612563	213.309061	ambient_day
223.009618	223.959034	ambient_rustle
232.689536	232.854652	ambient_rustle
235.517145	237.436617	ambient_day
247.549964	265.733349	ambient_day
267.095555	272.255425	ambient_day
270.088280	271.409207	ambient_rustle
275.330708	275.805417	ambient_day
277.394657	277.683609	ambient_day
278.798142	279.025176	ambient_rustle
280.449300	282.802201	ambient_day
284.948708	285.320218	ambient_day
286.826901	287.280969	ambient_day
295.330368	295.681239	ambient_day
