"start","end","label"
4228.03,4228.98,"ins_buzz_bee"
4233.03,4235.18,"ins_buzz_bee"
4236.14,4237.87,"ins_buzz_bee"
4240.13,4244.84,"ins_buzz_bee"
4247.34,4249.96,"ins_buzz_bee"
4249.32,4249.56,"ins_buzz_low"
4252.21,4252.47,"ins_buzz_low"
4252.98,4258.44,"ins_buzz_bee"
4259.12,4260.36,"ins_buzz_bee"
4261.62,4263.86,"ins_buzz_bee"
4265.5,4269.47,"ins_buzz_bee"
4271.42,4277.01,"ins_buzz_bee"
4279.37,4284.76,"ins_buzz_bee"
4286.38,4287.37,"ins_buzz_bee"
4289.18,4292.07,"ins_buzz_bee"
4295.83,4296.17,"ins_buzz_bee"
4298.94,4299.62,"ins_buzz_bee"
4301.72,4308.68,"ins_buzz_bee"
4303.41,4385.32,"mech_plane_prop"
4309.98,4317.65,"ins_buzz_bee"
4319.96,4328.62,"ins_buzz_bee"
4332.08,4333.52,"ins_buzz_bee"
4335.14,4337.25,"ins_buzz_high"
4384.07,4384.99,"ins_buzz_low"
4397.08,4398.76,"ins_buzz_low"
4408.92,4409.57,"ins_buzz_low"
4433.62,4434.76,"ambient_rustle"
4468.75,4470.99,"ins_buzz_bee"
4473.78,4476.78,"ins_buzz_bee"
4501.89,4502.73,"ins_buzz_high"
4505.87,4506.63,"ins_buzz_low"
4507.78,4508.71,"ins_buzz_low"
4518.78,4519.25,"ins_buzz_low"
9632.98,9633.24,"ins_buzz_low"
9648.46,9649.61,"ins_buzz_bee"
9671.13,9773.57,"mech_plane_jet"
9677.53,9680.09,"ins_buzz_bee"
9680.57,9682.02,"ins_buzz_RECLASSIFY"
9688.62,9691.34,"ins_buzz_bee"
9711.38,9712.82,"ins_buzz_RECLASSIFY"
9723.7,9724.53,"ins_buzz_bee"
9726.86,9729.75,"ins_buzz_bee"
9732.51,9733.62,"ins_buzz_bee"
9755.7,9756.36,"ins_buzz_bee"
9801.75,9802.9,"ins_buzz_bee"
9803.68,9804.52,"ins_buzz_bee"
9823.75,9825.33,"ins_buzz_bee"
59220.99,59226.1,"frog_tree"
59226.39,59228.27,"frog_tree"
59228.33,59230.21,"frog_tree"
59232.66,59234.56,"frog_tree"
79023.91,79087.41,"mech_plane_prop"
79123.87,79125.03,"ins_buzz_bee"
79155.54,79201.56,"mech_plane_prop"
113224.39,113225.31,"ins_buzz_RECLASSIFY"
113464.66,113469.4,"ambient_rustle"
113470.94,113475.21,"ambient_rustle"
122478.92,122484.22,"frog_tree"
122491.79,122498.43,"frog_tree"
126494,126495.52,"frog_tree"
126495.56,126497.17,"ambient_scraping"
126495.56,126497.17,"frog_tree"
126498.15,126500.16,"ambient_bang"
127046.12,127047.22,"ambient_bang"
127047.43,127049.25,"ambient_scraping"
127157,127159.03,"ambient_scraping"
127157,127159.03,"frog_tree"
127525,127531.18,"ambient_scraping"
127525,127531.18,"ambient_night"
127697,127697.98,"ambient_scraping"
127697,127697.98,"ambient_night"
127697,127697.98,"ins_trill"
127697.76,127698.88,"ins_trill"
127697.76,127698.88,"ambient_night"
127698.97,127700.75,"ambient_scraping"
127698.97,127700.75,"ambient_night"
127698.97,127700.75,"ins_trill"
128061.29,128062.28,"ambient_scraping"
128061.29,128062.28,"frog_tree"
128061.29,128062.28,"ambient_night"
128062.61,128063.95,"frog_tree"
128062.61,128063.95,"ambient_night"
129557,129561.32,"ins_trill"
129557,129561.32,"ambient_night"
129679,129681.97,"ins_trill"
129679,129681.97,"ambient_night"
129682.13,129685.09,"ambient_rustle"
129682.13,129685.09,"ins_trill"
129682.13,129685.09,"ambient_night"
129778,129779.09,"ins_trill"
129778,129779.09,"ambient_night"
129779.21,129780.84,"ambient_rustle"
129779.21,129780.84,"ins_trill"
129779.21,129780.84,"ambient_night"
129780.95,129783.77,"ins_trill"
129780.95,129783.77,"ambient_night"
129783.87,129785.16,"ambient_rustle"
129783.87,129785.16,"ins_trill"
130117.4,130119,"ambient_rustle"
130117.4,130119,"ins_trill"
130117.4,130119,"ambient_night"
130118.96,130120.35,"ins_trill"
130118.96,130120.35,"ambient_night"
130144,130146.88,"ins_trill"
130144,130146.88,"ambient_night"
130475,130480.76,"ins_trill"
130475,130480.76,"ambient_night"
131214,131220.24,"ins_trill"
131214,131220.24,"ambient_night"
131578.15,131579.25,"ambient_rustle"
131578.15,131579.25,"ins_trill"
131578.15,131579.25,"ambient_night"
131579.43,131581.51,"ins_trill"
131579.43,131581.51,"ambient_night"
131581.54,131582.65,"ambient_scraping"
131581.54,131582.65,"ins_trill"
131581.54,131582.65,"ambient_night"
131583.41,131584.63,"ambient_scraping"
131998.3,131999.49,"ambient_bang"
131998.3,131999.49,"ins_trill"
131998.3,131999.49,"ambient_night"
131999.33,132000.36,"ins_trill"
131999.33,132000.36,"ambient_night"
132438.78,132440.43,"ambient_rustle"
132438.78,132440.43,"ins_trill"
132438.78,132440.43,"ambient_night"
132440.99,132442.49,"ambient_rustle"
132440.99,132442.49,"ins_trill"
132440.99,132442.49,"ambient_night"
132442.64,132445.62,"ins_trill"
132442.64,132445.62,"ambient_night"
132655,132659.8,"ins_trill"
132655,132659.8,"ambient_night"
132855,132862.46,"ins_trill"
132855,132862.46,"ambient_night"
133221.37,133223.54,"ambient_rustle"
133221.37,133223.54,"ins_trill"
133221.37,133223.54,"ambient_night"
133223.61,133226.68,"ins_trill"
133223.61,133226.68,"ambient_night"
133325.66,133327.46,"ambient_night"
133328.2,133332.08,"ambient_night"
133336.84,133339.17,"ambient_rustle"
133340.9,133342.92,"ambient_rustle"
133343.1,133344.75,"ambient_rustle"
133348.5,133350.34,"ambient_rustle"
134888.58,134892.26,"ambient_rustle"
134893.51,134895.18,"ambient_rustle"
134895.83,134899.48,"ambient_rustle"
134907.85,134910.33,"ambient_rustle"
138767.46,138774.4,"ambient_night"
138776.3,138777.78,"ambient_scraping"
138778.83,138779.88,"ambient_scraping"
138788.47,138791.46,"ambient_rustle"
139756.94,139758.43,"ambient_rustle"
139759.71,139763.8,"ambient_night"
139767.11,139770.7,"ambient_rustle"
139776.57,139779.36,"ambient_rustle"
149104.04,149110.35,"mech_auto_bike"
149113.54,149121.88,"mech_auto_bike"
