"start","end","label"
5545.71,5584.8,"mech_plane_jet"
5610.84,5611.65,"ins_buzz_bee"
5615.1,5615.5,"ins_buzz_bee"
5618.15,5620.29,"ins_buzz_bee"
5622.99,5624.26,"ins_buzz_bee"
5630.18,5632.32,"ins_buzz_bee"
5634.32,5640.04,"ins_buzz_bee"
5641.18,5650.03,"ins_buzz_bee"
5656.46,5657.26,"ins_buzz_bee"
5660.96,5664.49,"ins_buzz_bee"
5668.84,5670,"ins_buzz_bee"
17984.48,18009.44,"ambient_rain"
46319.9,46324.52,"mech_hum_traffic"
46325.46,46327.28,"mech_hum_traffic"
59769.17,59909.38,"static"
59894.39,59962.14,"mech_auto_truck"
59911.4,60067.29,"static"
59996.1,60064.37,"mech_plane_prop"
63829.79,64030.82,"mech_plane_prop"
64091.89,64138.37,"mech_plane_prop"
106104.52,106129.48,"mech_plane_prop"
107157.87,107163.03,"mech_hum_traffic"
117339.9,117341.86,"mech_auto_truck"
120691.54,120696.66,"mech_hum_traffic"
