8.963722	18.465268	ambient_day
22.832514	23.538246	ambient_squeak
25.655443	26.610257	ambient_squeak
28.325363	31.910852	ambient_day
41.887285	42.509990	ambient_squeak
42.886877	49.300474	ambient_day
51.144832	52.182673	ambient_squeak
51.970932	55.734844	ambient_day
59.239996	60.526919	ambient_day
64.470717	68.365662	ambient_day
73.070552	74.083913	ambient_day
77.464136	81.043103	ambient_day
85.522873	93.086120	ambient_day
98.904003	103.849203	ambient_day
111.936060	116.532187	ambient_day
123.688182	130.378747	ambient_day
135.033053	138.931034	ambient_day
146.319745	150.799515	ambient_day
157.548258	163.657035	ambient_day
168.311341	218.519667	ambient_day
216.082827	237.391102	mech_plane_prop
222.126754	224.628444	ambient_day
229.864538	243.769277	ambient_day
250.168948	299.835007	ambient_day
