0.932167	6.982458	ambient_day
7.844272	8.108093	ambient_day
9.409609	9.655842	ambient_day
10.271424	10.552833	ambient_day
11.854349	12.082993	ambient_day
12.944808	15.495076	ambient_day
16.216186	16.392067	ambient_day
18.326753	23.638345	ambient_day
26.962488	29.301699	ambient_day
33.345996	36.504545	ambient_day
41.112920	44.064352	ambient_day
49.294081	52.711528	ambient_day
56.336093	134.684193	ambient_day
67.261566	181.808459	mech_plane_prop
141.676826	144.185053	ambient_day
149.201507	150.873658	ambient_day
160.450525	161.514622	ambient_day
176.031936	193.741539	ambient_day
210.749617	237.055523	ambient_day
240.683924	245.370608	ambient_day
252.325043	256.003838	ambient day
278.479766	282.612111	ambient_day
285.988540	286.240512	ambient_day
291.279958	293.346131	ambient_day
