8.191130	299.857000	"mech_hum_traffic"
22.825800	23.308400	"frog_tree"
26.717300	27.260300	"frog_tree"
37.396300	37.909100	"frog_tree"
47.743400	48.346800	"frog_tree"
50.820400	51.363400	"frog_tree"
60.745300	61.197800	"frog_tree"
72.369800	72.912800	"frog_tree"
75.982000	93.201700	"ins_trill"
79.730500	80.002000	"frog_tree"
86.306800	86.819700	"frog_tree"
96.774700	97.408200	"frog_tree"
110.199000	119.370000	"ins_trill"
119.370000	119.732000	"frog_tree"
122.235000	122.628000	"frog_tree"
131.165000	139.611000	"ins_trill"
141.059000	150.351000	"ins_trill"
165.796000	193.911000	"ins_trill"
202.961000	281.395000	"ins_trill"
288.841000	297.235000	"ins_trill"
