"start","end","label"
15.31,16.31,"RECLASSIFY"
1111.88,1112.88,"ins_buzz_bee"
1140.03,1141.03,"mech_traffic_RECLASSIFY"
1149.37,1150.37,"mech_traffic_RECLASSIFY"
1150.75,1151.75,"mech_traffic_RECLASSIFY"
1153.15,1154.15,"mech_traffic_RECLASSIFY"
1155.05,1156.05,"mech_traffic_RECLASSIFY"
1157.25,1158.43,"mech_traffic_RECLASSIFY"
1161.15,1162.27,"mech_traffic_RECLASSIFY"
1165.58,1166.58,"mech_traffic_RECLASSIFY"
1167.52,1168.86,"mech_traffic_RECLASSIFY"
1172.32,1173.41,"mech_traffic_RECLASSIFY"
1174.24,1175.24,"mech_traffic_RECLASSIFY"
1177.44,1178.46,"mech_traffic_RECLASSIFY"
1179.88,1180.88,"mech_traffic_RECLASSIFY"
1181.82,1182.82,"mech_traffic_RECLASSIFY"
1184.22,1185.22,"mech_traffic_RECLASSIFY"
1186.28,1187.28,"mech_traffic_RECLASSIFY"
1188.33,1189.33,"mech_traffic_RECLASSIFY"
1191.07,1192.07,"mech_traffic_RECLASSIFY"
1193.5,1194.62,"mech_traffic_RECLASSIFY"
2476.75,2493.51,"ambient_day"
2494.99,2541.57,"mech_plane_jet"
2543.47,2544.25,"ins_buzz_low"
2557.07,2566.07,"ambient_day"
2575.46,2615.16,"mech_auto_truck"
2631.53,2632.72,"ins_buzz_low"
2660.7,2661.08,"ins_buzz_low"
2662.27,2664.27,"ins_buzz_low"
2675.51,2678.29,"ins_buzz_low"
2685.62,2690.3,"ins_buzz_low"
2697.18,2698.22,"ins_buzz_low"
2700.6,2706.89,"ins_buzz_low"
2729.71,2730.69,"ins_buzz_low"
2743.28,2746.96,"ins_buzz_bee"
2752.42,2753.99,"ins_buzz_bee"
2763.15,2764.02,"ins_buzz_low"
2763.21,2765.91,"ins_buzz_bee"
2769.14,2770.86,"ins_buzz_bee"
4146.38,4147.38,"mech_traffic_RECLASSIFY"
4152.38,4153.38,"mech_traffic_RECLASSIFY"
4153.47,4154.47,"mech_traffic_RECLASSIFY"
4156.77,4157.92,"mech_traffic_RECLASSIFY"
4158.91,4159.91,"mech_traffic_RECLASSIFY"
4160.13,4161.25,"mech_traffic_RECLASSIFY"
4162.62,4163.62,"mech_traffic_RECLASSIFY"
4164.41,4165.41,"mech_traffic_RECLASSIFY"
4167.58,4168.61,"mech_traffic_RECLASSIFY"
4169.52,4170.52,"mech_traffic_RECLASSIFY"
4172.01,4173.01,"mech_traffic_RECLASSIFY"
4174.33,4175.33,"mech_traffic_RECLASSIFY"
4176.38,4177.38,"mech_traffic_RECLASSIFY"
4760.33,4761.33,"mech_traffic_RECLASSIFY"
4761.88,4762.88,"mech_traffic_RECLASSIFY"
4771.29,4772.29,"mech_traffic_RECLASSIFY"
4780.78,4781.78,"mech_traffic_RECLASSIFY"
4794.44,4795.44,"mech_traffic_RECLASSIFY"
4809.58,4810.58,"mech_traffic_RECLASSIFY"
6099.34,6100.34,"RECLASSIFY"
6570.08,6571.08,"RECLASSIFY"
6577.89,6578.94,"ins_buzz_bee"
7862.1,7865.1,"ambient_day"
8484.03,8485.03,"mech_traffic_RECLASSIFY"
8487.76,8488.76,"mech_traffic_RECLASSIFY"
8490.46,8491.46,"mech_traffic_RECLASSIFY"
9242.51,9243.51,"mech_traffic_RECLASSIFY"
9257.95,9258.95,"mech_traffic_RECLASSIFY"
9266.96,9267.96,"mech_traffic_RECLASSIFY"
9270.94,9271.94,"mech_traffic_RECLASSIFY"
9274.16,9275.16,"mech_traffic_RECLASSIFY"
9276.36,9277.36,"mech_traffic_RECLASSIFY"
9288.17,9289.17,"RECLASSIFY"
9627.07,9628.06,"mech_traffic_RECLASSIFY"
10452.62,10453.62,"RECLASSIFY"
10494.32,10497.32,"ambient_day"
10578.89,10579.89,"mech_traffic_RECLASSIFY"
10580.52,10581.52,"mech_traffic_RECLASSIFY"
10584.17,10585.17,"mech_traffic_RECLASSIFY"
10586.09,10587.09,"mech_traffic_RECLASSIFY"
10592.08,10593.08,"mech_traffic_RECLASSIFY"
10598.19,10599.19,"mech_traffic_RECLASSIFY"
10605.4,10606.4,"mech_traffic_RECLASSIFY"
10606.88,10607.88,"mech_traffic_RECLASSIFY"
11363.53,11364.53,"mech_traffic_RECLASSIFY"
11599.84,11600.84,"RECLASSIFY"
11644.97,11645.97,"mech_traffic_RECLASSIFY"
11655.87,11656.87,"mech_traffic_RECLASSIFY"
11891.04,11892.04,"mech_traffic_RECLASSIFY"
11896.68,11897.68,"mech_traffic_RECLASSIFY"
11910.48,11911.48,"mech_traffic_RECLASSIFY"
12187.72,12190.72,"ambient_day"
12199.37,12200.37,"mech_combine"
12206.14,12207.84,"mech_combine"
12209.15,12211.26,"mech_combine"
12212.86,12213.86,"mech_combine"
12214.99,12215.99,"mech_combine"
12220.03,12221.03,"mech_combine"
12238.67,12239.67,"mech_combine"
12241.23,12242.23,"mech_combine"
12413.96,12414.96,"ins_buzz_bee"
12499.32,12500.32,"mech_combine"
12505.76,12507.1,"mech_combine"
12508.06,12509.44,"mech_combine"
12512.58,12514.4,"mech_combine"
12544.54,12545.54,"mech_combine"
12553.39,12554.39,"mech_combine"
12579.61,12580.61,"mech_combine"
12584.65,12585.65,"mech_combine"
12588.19,12589.25,"mech_combine"
12591.3,12592.29,"mech_combine"
12593.89,12596.48,"mech_combine"
12597.53,12598.53,"mech_combine"
12599.4,12600.4,"mech_combine"
12601.45,12602.45,"mech_combine"
12604.28,12605.28,"mech_combine"
12648.89,12649.89,"mech_combine"
12659.37,12660.37,"mech_combine"
12662.83,12663.83,"mech_combine"
13013.71,13014.71,"mech_traffic_RECLASSIFY"
13574.09,13579.34,"mech_combine"
13875.72,13876.72,"mech_combine"
13881.74,13882.74,"mech_combine"
13898.1,13901.1,"ambient_day"
14083.4,14084.4,"mech_traffic_RECLASSIFY"
14087.79,14088.79,"mech_traffic_RECLASSIFY"
14093.07,14094.07,"mech_traffic_RECLASSIFY"
14096.86,14097.86,"mech_traffic_RECLASSIFY"
14502.34,14503.39,"mech_traffic_RECLASSIFY"
14507.36,14508.36,"mech_traffic_RECLASSIFY"
14509.39,14510.39,"mech_traffic_RECLASSIFY"
14517.18,14518.18,"mech_traffic_RECLASSIFY"
14524.35,14525.38,"mech_traffic_RECLASSIFY"
14529.42,14530.42,"mech_traffic_RECLASSIFY"
14532.35,14533.35,"mech_traffic_RECLASSIFY"
14541.18,14542.18,"mech_traffic_RECLASSIFY"
14544.81,14545.81,"mech_traffic_RECLASSIFY"
14546.97,14547.97,"mech_traffic_RECLASSIFY"
14565.61,14566.61,"mech_traffic_RECLASSIFY"
14575.92,14576.92,"mech_traffic_RECLASSIFY"
14584.99,14585.99,"mech_traffic_RECLASSIFY"
14784.41,14785.41,"RECLASSIFY"
15053.24,15056.24,"ambient_day"
15324.36,15325.36,"RECLASSIFY"
15729.95,15730.95,"mech_traffic_RECLASSIFY"
15732.08,15733.08,"mech_traffic_RECLASSIFY"
15734.08,15735.08,"mech_traffic_RECLASSIFY"
15737.61,15738.61,"mech_traffic_RECLASSIFY"
15760.06,15761.06,"mech_traffic_RECLASSIFY"
17584.48,17585.48,"mech_traffic_RECLASSIFY"
