"start","end","label"
0.84,1.84,"human"
15.34,16.34,"human"
18.03,19.03,"human"
66.94,67.94,"mech_traffic_RECLASSIFY"
72,73,"mech_traffic_RECLASSIFY"
94,95,"RECLASSIFY"
521.96,522.96,"RECLASSIFY"
530.09,531.09,"RECLASSIFY"
1038.46,1039.46,"RECLASSIFY"
1176.98,1179.98,"ambient_day"
1317.79,1318.79,"RECLASSIFY"
2184.29,2187.29,"ambient_day"
3052.78,3053.78,"RECLASSIFY"
3219.37,3220.37,"RECLASSIFY"
3319.21,3320.21,"ins_buzz_bee"
3331.47,3332.47,"ins_buzz_high"
3336.11,3337.11,"ins_buzz_high"
3479.87,3480.87,"mech_traffic_RECLASSIFY"
3481.82,3482.82,"mech_traffic_RECLASSIFY"
3484.58,3485.66,"mech_traffic_RECLASSIFY"
3486.49,3487.49,"mech_traffic_RECLASSIFY"
3487.87,3488.9,"mech_traffic_RECLASSIFY"
3493.89,3494.98,"mech_traffic_RECLASSIFY"
3497.92,3499.42,"mech_traffic_RECLASSIFY"
3500.54,3501.76,"mech_traffic_RECLASSIFY"
3503.58,3504.77,"mech_traffic_RECLASSIFY"
3508,3509.28,"mech_traffic_RECLASSIFY"
3510.2,3511.2,"mech_traffic_RECLASSIFY"
3512.11,3513.11,"mech_traffic_RECLASSIFY"
3514.59,3515.59,"mech_traffic_RECLASSIFY"
3516.91,3517.91,"mech_traffic_RECLASSIFY"
3519.23,3520.38,"mech_traffic_RECLASSIFY"
3524.62,3525.62,"mech_traffic_RECLASSIFY"
3528.6,3529.6,"mech_traffic_RECLASSIFY"
3530.48,3531.48,"mech_traffic_RECLASSIFY"
3883.76,3899.73,"ambient_day"
3900.2,3904.9,"ambient_rustle"
3909.5,4009.37,"ambient_day"
3951.59,3954.02,"ambient_rustle"
3957.43,3960.05,"ambient_rustle"
3966.57,3968.27,"ambient_rustle"
3966.83,3967.52,"ambient_scraping"
3975.21,3977.34,"ambient_rustle"
3976.13,3977,"ambient_scraping"
3986.92,3990.14,"ambient_rustle"
3987.28,3988.33,"ambient_scraping"
3991.99,3993.62,"ambient_rustle"
3992.21,3993.62,"ambient_scraping"
4004.81,4005.69,"ambient_scraping"
4004.81,4009.03,"ambient_rustle"
4007.01,4008.34,"ambient_scraping"
4011.33,4011.89,"ambient_scraping"
4011.54,4017.84,"ambient_rustle"
4013.19,4013.64,"ambient_scraping"
4016.52,4016.8,"ambient_scraping"
4019.54,4022.76,"ambient_rustle"
4022.51,4022.79,"ambient_scraping"
4023.97,4024.64,"ambient_scraping"
4024.07,4028.95,"ambient_rustle"
4026.35,4026.72,"ambient_scraping"
4027.9,4028.27,"ambient_scraping"
4030.84,4031.99,"ambient_rustle"
4031.03,4031.87,"ambient_scraping"
4035.25,4035.5,"ambient_scraping"
4035.25,4039.96,"ambient_rustle"
4036.41,4037.12,"ambient_scraping"
4037.57,4038.09,"ambient_scraping"
4040.91,4042.59,"ambient_rustle"
4040.99,4041.4,"ambient_scraping"
4044.03,4044.57,"ambient_scraping"
4044.11,4049.73,"ambient_rustle"
4044.93,4045.38,"ambient_scraping"
4047.28,4047.56,"ambient_scraping"
4052.37,4057.94,"ambient_rustle"
4058.52,4068.25,"mech_hum_traffic"
4064.42,4065.94,"ambient_rustle"
4096.47,4097.08,"ambient_scraping"
4096.47,4099.31,"ambient_rustle"
4098.24,4098.65,"ambient_scraping"
4123.27,4128.14,"mech_auto_car"
4129.72,4131.52,"ambient_rustle"
4149.54,4151.21,"ambient_rustle"
4179.61,4181.1,"ins_buzz_low"
4191.91,4194.91,"mech_auto_truck"
4790.44,4791.44,"mech_traffic_RECLASSIFY"
4911.26,4912.26,"ins_buzz_bee"
5077.04,5078.04,"mech_traffic_RECLASSIFY"
5079.02,5080.02,"mech_traffic_RECLASSIFY"
5081.31,5082.34,"mech_traffic_RECLASSIFY"
5085.41,5086.43,"mech_traffic_RECLASSIFY"
5087.37,5088.37,"mech_traffic_RECLASSIFY"
5089.31,5090.3,"mech_traffic_RECLASSIFY"
5091.8,5092.8,"mech_traffic_RECLASSIFY"
5094,5095,"mech_traffic_RECLASSIFY"
