"start","end","label"
95382.58,95388.14,"ins_buzz_bee"
95395.77,95441.68,"mech_auto_truck"
95459.03,95505.8,"mech_auto_bike"
95497.96,95498.4,"ins_buzz_bee"
95514.71,95525.31,"mech_auto_car"
95549.18,95550.36,"ins_buzz_bee"
95579.01,95590.4,"mech_auto_car"
95594.58,95608.65,"mech_auto_car"
95619.92,95621.34,"ins_buzz_bee"
95622.57,95649.76,"mech_auto_truck"
95624.91,95625.88,"ins_buzz_bee"
95678.69,95682.42,"mech_auto_truck"
111888.4,111891.82,"ins_trill"
111896.55,111900.22,"ins_trill"
111912.9,111918.07,"ins_trill"
111921.44,111921.63,"ins_buzz_bee"
111946.22,111975.75,"mech_plane_jet"
111980.72,111991.36,"ins_trill"
111981.86,111982.41,"ins_buzz_bee"
111994.03,111998.82,"ins_trill"
112003.19,112008.09,"ins_trill"
112012.22,112014.87,"ins_trill"
112015.83,112017.33,"ins_trill"
112046.4,112056.43,"mech_plane_car"
112131.86,112143.78,"mech_auto_car"
112176.12,112179.23,"ins_trill"
