"start","end","label"
527.91,529.19,"ins_buzz_high"
860.14,861.14,"ins_buzz_bee"
1110.85,1111.85,"mech_traffic_RECLASSIFY"
1124.97,1125.97,"mech_traffic_RECLASSIFY"
1130.45,1131.47,"mech_traffic_RECLASSIFY"
1137.95,1138.95,"mech_traffic_RECLASSIFY"
3546.38,3547.38,"mech_traffic_RECLASSIFY"
3551.23,3552.23,"mech_traffic_RECLASSIFY"
4718.08,4719.08,"mech_traffic_RECLASSIFY"
4993.48,4996.48,"ambient_day"
5270.93,5271.93,"ins_buzz_low"
5511.22,5512.72,"mech_traffic_RECLASSIFY"
6240.69,6241.69,"mech_traffic_RECLASSIFY"
6244.11,6248.72,"mech_traffic_RECLASSIFY"
6246.47,6248.72,"ins_buzz_bee"
6247.5,6248.5,"mech_traffic_RECLASSIFY"
6252.96,6253.96,"mech_traffic_RECLASSIFY"
6255.79,6256.79,"mech_traffic_RECLASSIFY"
6257.93,6258.93,"mech_traffic_RECLASSIFY"
6261.49,6262.49,"mech_traffic_RECLASSIFY"
6266.61,6267.61,"mech_traffic_RECLASSIFY"
6277.15,6278.15,"mech_traffic_RECLASSIFY"
6285.13,6286.13,"mech_traffic_RECLASSIFY"
6682.97,6683.97,"ins_buzz_low"
6868.92,6871.92,"ambient_day"
7057.1,7058.1,"RECLASSIFY"
7687.87,7688.87,"mech_traffic_RECLASSIFY"
7689.41,7690.41,"mech_traffic_RECLASSIFY"
7691.97,7692.97,"mech_traffic_RECLASSIFY"
7693.97,7694.96,"mech_traffic_RECLASSIFY"
7695.92,7696.92,"mech_traffic_RECLASSIFY"
7697.73,7698.73,"mech_traffic_RECLASSIFY"
7700.05,7701.62,"mech_traffic_RECLASSIFY"
7705.34,7706.34,"mech_traffic_RECLASSIFY"
7707.98,7708.98,"mech_traffic_RECLASSIFY"
8167.44,8168.43,"ins_buzz_bee"
8176.77,8177.77,"ins_buzz_bee"
8187.81,8188.81,"ins_buzz_bee"
8193.89,8194.89,"ins_buzz_bee"
8447.37,8450.37,"ambient_day"
8718.8,8719.8,"mech_traffic_RECLASSIFY"
8720.78,8721.78,"mech_traffic_RECLASSIFY"
8723.95,8725.33,"mech_traffic_RECLASSIFY"
8726.77,8727.76,"mech_traffic_RECLASSIFY"
8798.16,8799.16,"mech_traffic_RECLASSIFY"
8800.25,8801.25,"mech_traffic_RECLASSIFY"
8807.13,8808.13,"mech_traffic_RECLASSIFY"
