0.848790	72.826188	mech_plane_prop
2.847901	4.973201	ambient_day
9.648859	12.199218	ambient_day
17.469961	18.957670	ambient_day
23.633329	25.588604	ambient_day
30.859347	32.177033	ambient_day
38.722955	39.063002	ambient_scraping
44.121215	46.118996	ambient_day
52.622412	54.492676	ambient_day
62.866355	64.651607	ambient_day
70.772469	74.598008	ambient_day
88.613683	103.212872	mech_plane_prop
98.799164	105.929001	ambient_day
108.006656	188.537431	mech_plane_prop
110.535817	112.202764	ambient_day
114.616962	115.651619	ambient_day
117.835894	119.272917	ambient_day
126.630475	128.872231	ambient_day
134.217957	135.884904	ambient_day
141.000706	143.587348	ambient_day
158.130022	159.164678	ambient_day
166.004908	170.948268	ambient_day
174.569566	175.431780	ambient_day
184.398804	185.835827	ambient_day
216.695524	216.908054	ambient_scraping
244.876994	247.257329	ambient_day
258.266380	261.029269	ambient_day
264.769796	270.253068	ambient_day
272.930946	274.886221	ambient_day
277.946652	280.199469	ambient_day
283.514936	286.362838	ambient_day
289.040715	291.081002	ambient_day
293.121290	300.000000	ambient_day
296.989334	297.244370	ambient_scraping
