10390.4242	10399.8573	mech_plane_jet
10390.4306	10390.8640	ambient_wind
10392.1735	10393.2090	ambient_wind
23230.0000	23250.0000	mech_plane_jet
31420.0000	31430.0000	mech_plane_jet
96190.0000	96200.0000	mech_plane_jet
98210.0000	98220.0000	mech_hum_traffic
98210.0000	98220.0000	mech_plane_jet
98218.3384	98219.9411	ambient_wind
102450.0000	102460.0000	mech_plane_jet
102510.0000	102530.0000	mech_plane_jet
103080.0000	103090.0000	mech_plane_jet
104110.0000	104120.0000	mech_plane_jet
105891.3737	105909.3452	mech_plane_jet
105892.0898	105894.2723	mech_auto_car
105990.0000	106000.0000	mech_plane_jet
106210.0000	106220.0000	mech_plane_jet
106230.0000	106234.9581	mech_plane_jet
110010.0000	110020.0000	mech_plane_jet
112040.0000	112050.0000	mech_plane_jet
116900.0000	116940.0000	mech_plane_jet
116932.5433	116934.4215	mech_auto_car
116935.7988	116936.8943	mech_auto_car
