5.275498	24.186842	ambient_day
10.345817	13.841025	ambient_rustle
15.099300	17.615850	ins_buzz_low
30.198601	33.274384	ins_buzz_low
37.608442	39.565759	ins_buzz_low
41.243459	41.942501	ambient_day
55.084484	56.622376	ins_buzz_low
91.155035	92.972543	ins_buzz_low
105.590614	165.196745	mech_hum_traffic
125.246010	126.251635	ins_buzz_low
137.313509	140.878906	ambient_day
151.392257	152.123621	ins_buzz_low
156.786064	160.351461	ambient_day
187.320492	188.691799	ambient_squeak
195.731173	197.193900	ambient_squeak
218.551998	219.464260	ambient_squeak
233.441423	252.859579	mech_plane_prop
282.280040	284.658438	ambient_day
287.362645	300.000000	mech_hum_traffic
